page|67
项目|附注|2021 年度|2020 年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,596,388,429.05|1,273,468,864.22
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||11,440,746.06|27,734,476.96
收到其他与经营活动有关的现金||73,038,824.89|101,679,968.25
经营活动现金流入小计||1,680,868,000.00|1,402,883,309.43
购买商品、接受劳务支付的现金||611,994,001.82|602,732,408.44
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||177,749,921.13|189,581,486.49
支付的各项税费||106,429,571.04|76,757,461.53
支付其他与经营活动有关的现金||565,047,401.75|411,312,918.46
经营活动现金流出小计||1,461,220,895.74|1,280,384,274.92
经营活动产生的现金流量净额||219,647,104.26|122,499,034.51
二、投资活动产生的现金流量：|||
收回投资收到的现金||806,009,980.09|1,008,263,257.31
取得投资收益收到的现金||122,034,892.62|93,627,524.14
page|68
处置固定资产、无形资产和其他长期资产收回的现金净额||1,302,259.57|24,936,599.52
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||1,011,852.47
投资活动现金流入小计||929,347,132.28|1,127,839,233.44
购建固定资产、无形资产和其他长期资产支付的现金||73,999,191.04|154,875,054.20
投资支付的现金||919,508,009.67|1,023,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||14,504.72
投资活动现金流出小计||993,507,200.71|1,178,389,558.92
投资活动产生的现金流量净额||-64,160,068.43|-50,550,325.48
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,690,000.00|6,000,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||17,000,000.00|172,600,500.00
收到其他与筹资活动有关的现金||59,400,000.00|30,498,312.50
筹资活动现金流入小计||83,090,000.00|209,098,812.50
偿还债务支付的现金||215,912,079.00|195,564,118.00
分配股利、利润或偿付利息支付的现金||45,235,953.84|39,661,542.90
其中：子公司支付给少数股东的股利、利润||315,546.00|271,616.80
支付其他与筹资活动有关的现金||53,187,204.99|29,250,000.00
筹资活动现金流出小计||314,335,237.83|264,475,660.90
筹资活动产生的现金流量净额||-231,245,237.83|-55,376,848.40
四、汇率变动对现金及现金等价物的影响||-718,733.56|-278,675.37
五、现金及现金等价物净增加额||-76,476,935.56|16,293,185.26
加：期初现金及现金等价物余额||396,598,689.13|380,305,503.87
六、期末现金及现金等价物余额||320,121,753.57|396,598,689.13
