page|63
项目|附注|2021 年度|2020 年度
一、营业总收入||1,511,255,284.73|932,727,985.27
其中：营业收入||1,511,255,284.73|932,727,985.27
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,507,208,547.97|1,001,917,982.04
其中：营业成本||801,949,429.14|499,453,447.27
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||29,967,573.61|15,674,558.04
销售费用||496,702,431.02|286,561,487.68
管理费用||151,664,907.53|171,412,305.58
page|64
研发费用||23,913,872.61|21,610,561.76
财务费用||3,010,334.06|7,205,621.71
其中：利息费用||6,211,399.92|6,096,398.05
利息收入||4,995,604.83|3,554,005.29
加：其他收益||27,301,646.24|38,657,442.86
投资收益（损失以“－”号填列）||167,926,217.52|155,431,101.82
其中：对联营企业和合营企业的投资收益||116,062,923.53|108,992,329.43
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||13,406,313.25|12,010,649.21
信用减值损失（损失以“-”号填列）||-16,474,371.59|-9,723,978.79
资产减值损失（损失以“-”号填列）||-85,199,679.14|-19,446,289.68
资产处置收益（损失以“－”号填列）||588,322.61|-39,489.93
三、营业利润（亏损以“－”号填列）||111,595,185.65|107,699,438.72
加：营业外收入||780,354.87|1,184,203.59
减：营业外支出||8,657,951.58|3,514,686.67
四、利润总额（亏损总额以“－”号填列）||103,717,588.94|105,368,955.64
减：所得税费用||10,032,909.85|7,254,456.84
五、净利润（净亏损以“－”号填列）||93,684,679.09|98,114,498.80
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||93,684,679.09|98,114,498.80
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||132,091,780.53|119,391,753.57
2.少数股东损益（净亏损以“-”号填列）||-38,407,101.44|-21,277,254.77
六、其他综合收益的税后净额||-156,663,298.75|266,246,970.17
（一）归属母公司所有者的其他综合收益的税后净额||-156,663,298.75|266,246,970.17
1．不能重分类进损益的其他综合收益||-160,089,000.00|234,549,000.00
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
page|65
（3）其他权益工具投资公允价值变动||-160,089,000.00|234,549,000.00
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||3,425,701.25|31,697,970.17
（1）权益法下可转损益的其他综合收益||4,284,677.59|1,168,493.81
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-6,328,369.61|-7,441,676.74
（7）其他||5,469,393.27|37,971,153.10
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-62,978,619.66|364,361,468.97
（一）归属于母公司所有者的综合收益总额||-24,571,518.22|385,638,723.74
（二）归属于少数股东的综合收益总额||-38,407,101.44|-21,277,254.77
八、每股收益：|||
（一）基本每股收益(元/股)||0.1094|0.0989
（二）稀释每股收益(元/股)||0.1094|0.0989
