page|79
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||195,718,138.94|326,837,415.72
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|80
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|（四十一）|13,658,628.39|3,787,191.59
经营活动现金流入小计||209,376,767.33|330,624,607.31
购买商品、接受劳务支付的现金||12,454,879.10|20,120,719.93
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||51,202,578.84|73,435,805.74
支付的各项税费||31,830,038.23|48,873,207.99
支付其他与经营活动有关的现金|（四十一）|16,292,414.59|10,631,844.43
经营活动现金流出小计||111,779,910.76|153,061,578.09
经营活动产生的现金流量净额||97,596,856.57|177,563,029.22
二、投资活动产生的现金流量：|||
收回投资收到的现金||340,000,000.00|268,109,926.47
取得投资收益收到的现金||3,490,429.75|1,335,180.00
处置固定资产、无形资产和其||9,613.00|141,970.12
page|81
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|（四十一）|1,780,000.00|
投资活动现金流入小计||345,280,042.75|269,587,076.59
购建固定资产、无形资产和其他长期资产支付的现金||10,037,152.95|32,835,138.73
投资支付的现金||360,000,000.00|266,403,176.20
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||370,037,152.95|299,238,314.93
投资活动产生的现金流量净额||-24,757,110.20|-29,651,238.34
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|（四十一）|503,457.66|484,633.02
筹资活动现金流入小计||503,457.66|484,633.02
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||18,981,486.79|7,592,339.71
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||18,981,486.79|7,592,339.71
筹资活动产生的现金流||-18,478,029.13|-7,107,706.69
page|82
量净额|||
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||54,361,717.24|140,804,084.19
加：期初现金及现金等价物余额||320,948,137.02|180,144,052.83
六、期末现金及现金等价物余额||375,309,854.26|320,948,137.02
