page|114
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|158,905,662.35|51,258,914.46
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现|9,217,586.01|5,111,552.32
page|115
金||
经营活动现金流入小计|168,123,248.36|56,370,466.78
购买商品、接受劳务支付的现金|25,272,711.26|16,586,858.23
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|50,347,035.22|48,939,465.03
支付的各项税费|10,284,548.63|3,142,946.29
支付其他与经营活动有关的现金|15,815,139.25|14,257,593.15
经营活动现金流出小计|101,719,434.36|82,926,862.70
经营活动产生的现金流量净额|66,403,814.00|-26,556,395.92
二、投资活动产生的现金流量：||
收回投资收到的现金|80,927,578.19|
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|490,455.95|427,261.95
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|4,647,405.80|
投资活动现金流入小计|86,065,439.94|427,261.95
购建固定资产、无形资产和其他长期资产支付的现金|18,018,492.38|30,394,388.58
投资支付的现金|20,000,000.00|125,923,900.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现||
page|116
金||
投资活动现金流出小计|38,018,492.38|156,318,288.58
投资活动产生的现金流量净额|48,046,947.56|-155,891,026.63
三、筹资活动产生的现金流量：||
吸收投资收到的现金||236,694,700.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||50,000,000.00
收到其他与筹资活动有关的现金||15,842,675.00
筹资活动现金流入小计||302,537,375.00
偿还债务支付的现金||620,000.00
分配股利、利润或偿付利息支付的现金|2,274,722.25|2,875,310.54
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|20,952,612.56|29,906,474.40
筹资活动现金流出小计|23,227,334.81|33,401,784.94
筹资活动产生的现金流量净额|-23,227,334.81|269,135,590.06
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|91,223,426.75|86,688,167.51
加：期初现金及现金等价物余额|167,457,325.54|80,769,158.03
六、期末现金及现金等价物余额|258,680,752.29|167,457,325.54
