page|65
项目|附注|2019 年度|2018 年度
一、营业总收入||7,652,754,551.71|6,685,600,650.19
其中：营业收入|七、59|7,652,754,551.71|6,685,600,650.19
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,595,839,307.34|5,717,560,341.50
其中：营业成本|七、59|4,973,979,590.13|4,257,598,567.20
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|69,194,208.63|67,026,562.39
销售费用|七、61|885,075,545.64|755,976,174.91
管理费用|七、62|255,698,290.26|228,204,690.39
研发费用|七、63|333,462,089.90|279,653,141.58
财务费用|七、64|78,429,582.78|129,101,205.03
其中：利息费用||94,820,757.43|89,528,460.20
利息收入||1,864,275.30|1,045,114.81
加：其他收益|七、65|65,099,636.76|41,732,008.33
投资收益（损失以“－”号填列）|七、66|-6,552,677.90|-704,889.44
其中：对联营企业和合营企业的投资收益||-6,552,677.90|-704,889.44
page|66
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、69|1,462,931.33|
资产减值损失（损失以“-”号填列）|七、70|-17,759,275.77|-32,423,755.34
资产处置收益（损失以“－”号填列）|七、71|151,203.14|-801,116.22
三、营业利润（亏损以“－”号填列）||1,099,317,061.93|975,842,556.02
加：营业外收入|七、72|13,852,582.45|10,912,966.55
减：营业外支出|七、73|4,161,496.41|4,709,504.05
四、利润总额（亏损总额以“－”号填列）||1,109,008,147.97|982,046,018.52
减：所得税费用|七、74|169,127,814.18|82,338,275.79
五、净利润（净亏损以“－”号填列）||939,880,333.79|899,707,742.73
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||939,880,333.79|899,707,742.73
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||901,500,017.94|856,669,164.92
2.少数股东损益（净亏损以“-”号填列）||38,380,315.85|43,038,577.81
六、其他综合收益的税后净额||137,604,014.37|-118,107,009.14
（一）归属母公司所有者的其他综合收益的税后净额||137,604,014.37|-118,107,009.14
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||137,604,014.37|-118,107,009.14
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|67
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||137,604,014.37|-118,107,009.14
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,077,484,348.16|781,600,733.59
（一）归属于母公司所有者的综合收益总额||1,039,104,032.31|738,562,155.78
（二）归属于少数股东的综合收益总额||38,380,315.85|43,038,577.81
八、每股收益：|||
（一）基本每股收益(元/股)||1.0939|1.0395
（二）稀释每股收益(元/股)||1.0939|1.0395
