page|68
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||350,262,655.16|259,425,713.57
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,788,236.63|3,829,531.04
收到其他与经营活动有关的现金|七、78|8,946,057.27|1,014,151.87
经营活动现金流入小计||362,996,949.06|264,269,396.48
购买商品、接受劳务支付的现金||165,015,197.73|97,248,837.88
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||58,442,694.48|59,777,218.93
支付的各项税费||48,572,374.53|51,089,239.53
支付其他与经营活动有关的现金|七、78|22,271,598.92|22,337,724.61
经营活动现金流出小计||294,301,865.66|230,453,020.95
经营活动产生的现金流量净额||68,695,083.40|33,816,375.53
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||118,600.00|
处置子公司及其他营业单位收到的现金净额|||1.00
收到其他与投资活动有关的现金|||
投资活动现金流入小计||118,600.00|1.00
购建固定资产、无形资产和其他长期资产支付的现金||7,147,694.04|4,319,316.32
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
page|69
投资活动现金流出小计||7,147,694.04|4,319,316.32
投资活动产生的现金流量净额||-7,029,094.04|-4,319,315.32
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||6,115,673.37|9,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||6,115,673.37|9,000,000.00
偿还债务支付的现金||9,000,000.00|
分配股利、利润或偿付利息支付的现金||253,256.82|990,542.31
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||9,253,256.82|990,542.31
筹资活动产生的现金流量净额||-3,137,583.45|8,009,457.69
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||58,528,405.91|37,506,517.90
加：期初现金及现金等价物余额||94,181,335.20|56,674,817.30
六、期末现金及现金等价物余额||152,709,741.11|94,181,335.20
