page|99
项目|附注|2021 年度|2020 年度
一、营业总收入||11,296,737,387.04|10,180,764,557.17
其中：营业收入|七、61|11,296,737,387.04|10,180,764,557.17
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||10,324,147,674.74|9,535,816,388.67
其中：营业成本|七、61|8,677,947,739.56|7,979,313,923.23
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|82,176,441.27|80,498,987.84
销售费用|七、63|266,487,189.62|254,033,106.84
管理费用|七、64|612,847,038.38|563,801,742.78
研发费用|七、65|494,297,173.49|482,171,368.39
财务费用|七、66|190,392,092.42|175,997,259.59
其中：利息费用||193,943,660.72|171,862,972.91
利息收入||20,902,269.55|33,949,593.53
加：其他收益|七、67|123,796,620.95|122,647,887.80
投资收益（损失以“－”号填列）|七、68|48,070,972.55|26,904,414.24
其中：对联营企业和合营企业的投资收益||-379,256.09|-1,734,553.15
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-157,484,958.72|-1,691,940.70
资产减值损失（损失以“-”号填列）|七、72|-31,874,698.25|-37,067,987.91
page|100
资产处置收益（损失以“－”号填列）|七、73|24,652,458.25|87,619,365.24
三、营业利润（亏损以“－”号填列）||979,750,107.08|843,359,907.17
加：营业外收入|七、74|11,342,489.27|20,265,531.46
减：营业外支出|七、75|14,395,274.09|6,439,509.71
四、利润总额（亏损总额以“－”号填列）||976,697,322.26|857,185,928.92
减：所得税费用|七、76|105,450,281.96|146,399,773.08
五、净利润（净亏损以“－”号填列）||871,247,040.30|710,786,155.84
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||871,247,040.30|711,761,438.23
2.终止经营净利润（净亏损以“－”号填列）|十六、5|-|-975,282.39
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||860,348,555.40|702,788,631.29
2.少数股东损益（净亏损以“-”号填列）||10,898,484.90|7,997,524.55
六、其他综合收益的税后净额||-1,188,367.87|427,782.18
（一）归属母公司所有者的其他综合收益的税后净额||-1,188,367.87|427,782.18
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,188,367.87|427,782.18
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-1,188,367.87|427,782.18
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||870,058,672.43|711,213,938.02
（一）归属于母公司所有者的综合收益总额||859,160,187.53|703,216,413.47
（二）归属于少数股东的综合收益总额||10,898,484.90|7,997,524.55
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.80|0.66
（二）稀释每股收益(元/股)|十八、2|0.73|0.61
