page|65
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||26,004,021,402.70|29,817,705,257.34
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
page|66
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||11,319,601.48|8,995,887.33
收到其他与经营活动有关的现金|七、78（1）|323,541,362.68|339,091,387.47
经营活动现金流入小计||26,338,882,366.86|30,165,792,532.14
购买商品、接受劳务支付的现金||22,220,119,963.27|23,614,068,209.17
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,142,019,779.10|1,276,809,606.26
支付的各项税费||969,638,156.89|1,265,839,352.07
支付其他与经营活动有关的现金|七、78（2）|1,188,810,752.83|2,665,538,190.94
经营活动现金流出小计||25,520,588,652.09|28,822,255,358.44
经营活动产生的现金流量净额||818,293,714.77|1,343,537,173.70
二、投资活动产生的现金流量：|||
收回投资收到的现金|||14,949,566.01
取得投资收益收到的现金||52,219,632.71|26,289,226.90
处置固定资产、无形资产和其他长期资产收回的现金净额||5,380,558.01|7,278,853.38
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|3,504,245,969.65|587,779,125.23
投资活动现金流入小计||3,561,846,160.37|636,296,771.52
购建固定资产、无形资产和其他长期资产支付的现金||622,249,922.41|1,045,576,567.90
投资支付的现金||175,000,000.00|320,701,950.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||39,320,516.79
支付其他与投资活动有关的现金|七、78（4）|2,573,000,000.00|668,870,000.00
投资活动现金流出小计||3,370,249,922.41|2,074,469,034.69
投资活动产生的现金流量净额||191,596,237.96|-1,438,172,263.17
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||14,700,000.00|26,000,000.00
其中：子公司吸收少数股东投资收到的现金||14,700,000.00|26,000,000.00
取得借款收到的现金||804,000,000.00|4,130,418,468.75
收到其他与筹资活动有关的现金|七、78（5）|27,880,000.00|20,960,000.00
筹资活动现金流入小计||846,580,000.00|4,177,378,468.75
偿还债务支付的现金||2,709,883,000.00|2,167,640,000.00
分配股利、利润或偿付利息支付的现金||495,672,096.76|531,087,874.03
其中：子公司支付给少数股东的股利、利润||18,054,850.85|18,898,877.85
支付其他与筹资活动有关的现金|七、78（6）|58,306,047.80|108,658,438.07
筹资活动现金流出小计||3,263,861,144.56|2,807,386,312.10
筹资活动产生的现金流量净额||-2,417,281,144.56|1,369,992,156.65
四、汇率变动对现金及现金等价物的影响||-11,552,453.23|794,738.52
五、现金及现金等价物净增加额||-1,418,943,645.06|1,276,151,805.70
加：期初现金及现金等价物余额||8,226,160,401.67|6,950,008,595.97
六、期末现金及现金等价物余额||6,807,216,756.61|8,226,160,401.67
