page|93
项目|附注|2020 年度|2019 年度
一、营业总收入||400,831,591.23|380,993,097.16
其中：营业收入|七、61|400,831,591.23|380,993,097.16
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||330,162,090.10|316,602,275.58
其中：营业成本|七、61|247,157,839.09|244,476,572.97
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|2,826,183.00|2,942,501.16
page|94
销售费用|七、63|17,300,124.31|19,267,815.02
管理费用|七、64|35,196,452.91|31,004,339.33
研发费用|七、65|22,703,291.90|19,576,669.43
财务费用|七、66|4,978,198.89|-665,622.33
其中：利息费用||226,432.05|628,715.12
利息收入||1,971,372.81|147,687.11
加：其他收益|七、67|4,465,241.42|3,750,913.35
投资收益（损失以“－”号填列）|七、68|1,959,425.82|4,922,876.06
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|七、69||
公允价值变动收益（损失以“－”号填列）|七、70|1,265,600.00|
信用减值损失（损失以“-”号填列）|七、71|-2,102,464.71|-606,500.01
资产减值损失（损失以“-”号填列）|七、72|-3,350,937.16|-2,010,534.44
资产处置收益（损失以“－”号填列）|七、73|36,041.38|
三、营业利润（亏损以“－”号填列）||72,942,407.88|70,447,576.54
加：营业外收入|七、74|8,000.87|283,768.52
减：营业外支出|七、75|1,137,637.66|439,761.06
四、利润总额（亏损总额以“－”号填列）||71,812,771.09|70,291,584.00
减：所得税费用|七、76|8,501,843.28|9,265,971.51
五、净利润（净亏损以“－”号填列）||63,310,927.81|61,025,612.49
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||63,310,927.81|61,025,612.49
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||63,310,927.81|61,025,612.49
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
page|95
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||63,310,927.81|61,025,612.49
（一）归属于母公司所有者的综合收益总额||63,310,927.81|61,025,612.49
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.57|0.55
（二）稀释每股收益(元/股)||0.57|0.55
