page|95
项目|2020 年度|2019 年度
一、营业总收入|3,361,303,472.94|4,149,312,426.10
其中：营业收入|3,361,303,472.94|4,149,312,426.10
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,532,408,261.54|3,427,715,439.12
其中：营业成本|822,105,778.06|1,551,220,504.61
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|45,605,738.02|47,761,689.81
销售费用|1,309,899,629.25|1,469,800,119.62
管理费用|132,921,601.89|180,455,795.73
研发费用|245,863,036.38|188,974,077.55
财务费用|-23,987,522.06|-10,496,748.20
其中：利息费用|1,589,159.46|15,988,936.14
利息收入|26,827,082.98|26,915,751.16
page|96
加：其他收益|27,797,679.74|32,357,999.25
投资收益（损失以“－”号填列）|21,491,076.49|47,431,081.05
其中：对联营企业和合营企业的投资收益|4,173,336.81|-3,205,970.90
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-43,783.64|-20,668,204.18
资产减值损失（损失以“-”号填列）|-21,856,717.93|-9,742,965.79
资产处置收益（损失以“-”号填列）|-148,773.08|-172,224.70
三、营业利润（亏损以“－”号填列）|856,134,692.98|770,802,672.61
加：营业外收入|933,920.33|2,072,999.08
减：营业外支出|6,590,029.16|5,776,569.52
四、利润总额（亏损总额以“－”号填列）|850,478,584.15|767,099,102.17
减：所得税费用|123,374,301.24|110,024,824.76
五、净利润（净亏损以“－”号填列）|727,104,282.91|657,074,277.41
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|727,104,282.91|657,074,277.41
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|728,821,694.58|663,308,783.48
2.少数股东损益|-1,717,411.67|-6,234,506.07
六、其他综合收益的税后净额|12,742,783.54|-328,783.00
归属母公司所有者的其他综合收益的税后净额|12,742,783.54|-328,783.00
（一）不能重分类进损益的其他综合收益|12,742,783.54|-328,783.00
page|97
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|12,742,783.54|-328,783.00
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|739,847,066.45|656,745,494.41
归属于母公司所有者的综合收益总额|741,564,478.12|662,980,000.48
归属于少数股东的综合收益总额|-1,717,411.67|-6,234,506.07
八、每股收益：||
（一）基本每股收益|0.72|0.66
（二）稀释每股收益|0.72|0.66
