page|116
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||1,695,021,159.43  1,603,868,661.46
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||140,063,267.01|126,006,241.75
收到其他与经营活动有关的现金||66,283,959.20|64,161,066.59
经营活动现金流入小计|||1,901,368,385.64  1,794,035,969.80
page|117
购买商品、接受劳务支付的现金||785,896,415.52|653,484,951.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||566,147,195.57|497,563,427.39
支付的各项税费||132,603,062.94|164,514,111.72
支付其他与经营活动有关的现金||324,808,217.41|326,645,998.48
经营活动现金流出小计|||1,809,454,891.44  1,642,208,489.44
经营活动产生的现金流量净额||91,913,494.20|151,827,480.36
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,411,100,000.00|758,850,000.00
取得投资收益收到的现金||7,547,180.28|2,836,725.24
处置固定资产、无形资产和其他长期资产收回的现金净额||1,008,141.40|1,221,480.49
处置子公司及其他营业单位收到的现金净额||25,518,000.00|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,445,173,321.68|762,908,205.73
购建固定资产、无形资产和其他长期资产支付的现金||247,695,070.55|334,271,632.25
投资支付的现金|||1,022,150,000.00  1,275,420,617.93
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计|||1,269,845,070.55  1,609,692,250.18
投资活动产生的现金流量净额||175,328,251.13|-846,784,044.45
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||589,301,160.02
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金||500,000.00|
筹资活动现金流入小计||500,000.00|589,301,160.02
偿还债务支付的现金||12,228,000.00|
分配股利、利润或偿付利息支付的现金||61,614,096.51|93,029,055.00
page|118
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||13,699,012.15|1,593,396.20
筹资活动现金流出小计||87,541,108.66|94,622,451.20
筹资活动产生的现金流量净额||-87,041,108.66|494,678,708.82
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||180,200,636.67|-200,277,855.27
加：期初现金及现金等价物余额||106,654,374.71|306,932,229.98
六、期末现金及现金等价物余额||286,855,011.38|106,654,374.71
