page|71
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,881,514,603.58|6,227,774,932.37
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
page|72
收到的税费返还||190,669,266.10|134,119,381.12
收到其他与经营活动有关的现金|七、78|94,979,182.94|80,215,832.87
经营活动现金流入小计||6,167,163,052.62|6,442,110,146.36
购买商品、接受劳务支付的现金||3,457,045,690.09|4,167,711,782.65
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||739,569,655.01|784,623,338.88
支付的各项税费||270,854,621.73|412,116,865.35
支付其他与经营活动有关的现金|七、78|460,271,726.39|472,326,612.99
经营活动现金流出小计||4,927,741,693.22|5,836,778,599.87
经营活动产生的现金流量净额||1,239,421,359.40|605,331,546.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,671,428,822.54|2,973,797,157.27
取得投资收益收到的现金|||26,197,152.79
处置固定资产、无形资产和其他长期资产收回的现金净额||1,266,764.21|7,016,818.51
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,672,695,586.75|3,007,011,128.57
购建固定资产、无形资产和其他长期资产支付的现金||939,849,836.70|1,328,241,245.80
投资支付的现金||2,727,000,000.00|2,284,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||32,100,000.00|288,900,000.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||3,698,949,836.70|3,901,641,245.80
投资活动产生的现金流量净额||-1,026,254,249.95|-894,630,117.23
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||532,000,000.00|797,900,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||532,000,000.00|797,900,000.00
偿还债务支付的现金||445,000,000.00|949,000,000.00
分配股利、利润或偿付利息支付的现金||328,140,065.30|26,021,852.96
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78||72,653,611.00
筹资活动现金流出小计||773,140,065.30|1,047,675,463.96
筹资活动产生的现金流量净额||-241,140,065.30|-249,775,463.96
四、汇率变动对现金及现金等价物的影响||11,482,675.93|12,319,542.58
五、现金及现金等价物净增加额||-16,490,279.92|-526,754,492.12
page|73
加：期初现金及现金等价物余额||731,672,348.04|1,258,426,840.16
六、期末现金及现金等价物余额||715,182,068.12|731,672,348.04
