page|60
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||7,180,595,412.34|7,775,780,256.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,816,848.31|7,563,953.13
收到其他与经营活动有关的现金|七 、55|480,445,600.47|439,401,190.22
经营活动现金流入小计||7,662,857,861.12|8,222,745,400.10
购买商品、接受劳务支付的现金||5,441,629,069.51|6,196,834,805.60
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||807,203,542.90|828,188,329.88
支付的各项税费||220,045,051.45|209,819,729.44
支付其他与经营活动有关的现金|七 、55|526,882,813.31|471,042,130.21
经营活动现金流出小计||6,995,760,477.17|7,705,884,995.13
经营活动产生的现金流量净额||667,097,383.95|516,860,404.97
page|61
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,014,420.00|2,955,071.71
取得投资收益收到的现金||89,473,105.36|37,881,158.48
处置固定资产、无形资产和其他长期资产收回的现金净额||35,283,875.61|21,124,739.73
处置子公司及其他营业单位收到的现金净额|||1,882,993.82
收到其他与投资活动有关的现金|七 、55||21,000,000.00
投资活动现金流入小计||125,771,400.97|84,843,963.74
购建固定资产、无形资产和其他长期资产支付的现金||540,695,999.69|505,879,731.69
投资支付的现金||280,600,000.00|29,145,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七 、55||30,185,422.39
投资活动现金流出小计||821,295,999.69|565,210,154.08
投资活动产生的现金流量净额||-695,524,598.72|-480,366,190.34
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||56,297,800.00|7,000,000.00
其中：子公司吸收少数股东投资收到的现金|||7,000,000.00
取得借款收到的现金||368,913,942.19|86,910,000.00
收到其他与筹资活动有关的现金||4,000,000.00|
筹资活动现金流入小计||429,211,742.19|93,910,000.00
偿还债务支付的现金||98,294,765.96|119,475,345.20
分配股利、利润或偿付利息支付的现金||145,292,059.99|135,384,268.78
其中：子公司支付给少数股东的股利、利润||5,344,929.72|5,406,348.90
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||243,586,825.95|254,859,613.98
筹资活动产生的现金流量净额||185,624,916.24|-160,949,613.98
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||157,197,701.47|-124,455,399.35
加：期初现金及现金等价物余额||1,361,254,096.47|1,485,709,495.82
六、期末现金及现金等价物余额||1,518,451,797.94|1,361,254,096.47
