page|125
项目|2021 年度|2020 年度
一、营业总收入|887,469,047.17|656,311,848.94
其中：营业收入|887,469,047.17|656,311,848.94
利息收入||
page|126
已赚保费||
手续费及佣金收入||
二、营业总成本|777,816,956.25|582,587,855.06
其中：营业成本|311,219,173.32|212,681,964.42
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|2,640,092.70|1,877,357.30
销售费用|377,379,929.43|307,756,515.24
管理费用|78,749,459.47|60,514,826.40
研发费用||
财务费用|7,828,301.33|-242,808.30
其中：利息费用|9,091,907.15|1,047,444.43
利息收入|4,410,093.34|3,820,951.81
加：其他收益|7,482,862.48|8,620,329.82
投资收益（损失以“－”号填列）|4,990,629.13|5,922,730.23
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-387,026.33|-320,646.91
信用减值损失（损失以“-”号填列）|-498,341.02|-1,207,737.97
资产减值损失（损失以“-”号填列）|-719,803.98|-210,238.07
资产处置收益（损失以“-”号填||
page|127
列）||
三、营业利润（亏损以“－”号填列）|120,520,411.20|86,528,430.98
加：营业外收入|1,279,832.12|345,391.82
减：营业外支出|563,345.56|1,083,278.09
四、利润总额（亏损总额以“－”号填列）|121,236,897.76|85,790,544.71
减：所得税费用|26,736,856.97|17,896,270.28
五、净利润（净亏损以“－”号填列）|94,500,040.79|67,894,274.43
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|94,500,040.79|67,894,274.43
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|94,783,572.81|69,173,975.75
2.少数股东损益|-283,532.02|-1,279,701.32
六、其他综合收益的税后净额|-1,528,579.05|300,023.92
归属母公司所有者的其他综合收益的税后净额|-1,528,579.05|300,023.92
（一）不能重分类进损益的其他综合收益||4,126,984.53
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||4,126,984.53
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-1,528,579.05|-3,826,960.61
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
page|128
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-1,528,579.05|-3,826,960.61
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|92,971,461.74|68,194,298.35
归属于母公司所有者的综合收益总额|93,254,993.76|69,473,999.67
归属于少数股东的综合收益总额|-283,532.02|-1,279,701.32
八、每股收益：||
（一）基本每股收益|0.5600|0.4100
（二）稀释每股收益|0.5500|0.4100
