page|86
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,425,275,012.08|5,355,830,531.48
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||245,056,706.43|219,266,960.57
经营活动现金流入小计||4,670,331,718.51|5,575,097,492.05
购买商品、接受劳务支付的现金||2,164,732,810.72|2,738,057,524.65
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|87
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||104,022,465.16|98,914,025.09
支付的各项税费||758,870,954.73|600,408,613.52
支付其他与经营活动有关的现金||307,326,288.75|452,866,095.30
经营活动现金流出小计||3,334,952,519.36|3,890,246,258.56
经营活动产生的现金流量净额||1,335,379,199.15|1,684,851,233.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||606,000,000.00|2,033,500,000.00
取得投资收益收到的现金||31,612,909.33|10,865,694.98
处置固定资产、无形资产和其他长期资产收回的现金净额||10,000.00|71,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||637,622,909.33|2,044,436,694.98
购建固定资产、无形资产和其他长期资产支付的现金||137,225,308.49|205,765,375.63
投资支付的现金||66,419,100.00|2,337,017,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||1,291,235,135.00|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,494,879,543.49|2,542,782,375.63
投资活动产生的现金流量净额||-857,256,634.16|-498,345,680.65
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||69,006,040.00
其中：子公司吸收少数股东投资收到的现金|||45,000,000.00
取得借款收到的现金||788,710,565.69|843,540,000.00
收到其他与筹资活动有关的现金||472,584,084.79|798,366,469.52
筹资活动现金流入小计||1,261,294,650.48|1,710,912,509.52
偿还债务支付的现金||1,543,080,773.62|1,051,031,179.38
分配股利、利润或偿付利息支付的现金||452,197,701.28|752,430,228.70
其中：子公司支付给少数股东的股利、利润|||
page|88
支付其他与筹资活动有关的现金||552,380,976.93|1,621,948,229.51
筹资活动现金流出小计||2,547,659,451.83|3,425,409,637.59
筹资活动产生的现金流量净额||-1,286,364,801.35|-1,714,497,128.07
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-808,242,236.36|-527,991,575.23
加：期初现金及现金等价物余额||2,250,529,212.67|2,778,520,787.90
六、期末现金及现金等价物余额||1,442,286,976.31|2,250,529,212.67
