page|77
项目|附注|2021 年度|2020 年度
一、营业总收入|||45,147,436,486.08  26,047,684,867.67
其中：营业收入|||45,147,436,486.08  26,047,684,867.67
利息收入|||
已赚保费|||
page|78
手续费及佣金收入|||
二、营业总成本|||32,376,744,259.96  23,487,516,485.43
其中：营业成本|||23,168,253,762.51  17,273,720,802.99
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||3,495,663,479.37|2,133,045,429.04
销售费用||143,028,545.48|162,087,847.81
管理费用||2,935,892,049.96|2,235,015,424.15
研发费用||1,412,323,888.92|619,603,047.40
财务费用||1,221,582,533.72|1,064,043,934.04
其中：利息费用||1,435,375,037.25|1,263,033,945.11
利息收入||223,672,686.55|195,497,828.48
加：其他收益||53,194,790.62|21,908,065.60
投资收益（损失以“－”号填列）||-1,589,894,205.63|80,241,099.72
其中：对联营企业和合营企业的投资收益||-1,609,622,011.90|79,331,781.02
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||-14,259,063.00
信用减值损失（损失以“-”号填列）||4,676,266.28|-93,936,568.22
资产减值损失（损失以“-”号填列）||-343,550,688.24|-9,758,951.48
资产处置收益（损失以“－”号填列）||6,723,267.11|225,544,826.75
三、营业利润（亏损以“－”号填列）||10,901,841,656.26|2,769,907,791.61
加：营业外收入||62,948,041.01|26,915,498.41
减：营业外支出||1,728,077,624.42|117,520,108.22
四、利润总额（亏损总额以“－”号填列）||9,236,712,072.85|2,679,303,181.80
减：所得税费用||2,394,014,283.31|782,426,827.60
五、净利润（净亏损以“－”号填列）||6,842,697,789.54|1,896,876,354.20
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||6,842,697,789.54|1,896,876,354.20
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
page|79
1.归属于母公司股东的净利润（净亏损以“-”号填列）||6,708,350,401.33|1,945,561,072.42
2.少数股东损益（净亏损以“-”号填列）||134,347,388.21|-48,684,718.22
六、其他综合收益的税后净额||-16,349,133.75|-43,244.47
（一）归属母公司所有者的其他综合收益的税后净额||-16,349,133.75|-43,244.47
1．不能重分类进损益的其他综合收益||-30,751,979.29|3,144,204.09
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-30,751,979.29|3,144,204.09
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||14,402,845.54|-3,187,448.56
（1）权益法下可转损益的其他综合收益||14,402,845.54|-3,187,448.56
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||6,826,348,655.79|1,896,833,109.73
（一）归属于母公司所有者的综合收益总额||6,692,001,267.58|1,945,517,827.95
（二）归属于少数股东的综合收益总额||134,347,388.21|-48,684,718.22
八、每股收益：|||
（一）基本每股收益(元/股)||2.24|0.65
（二）稀释每股收益(元/股)||2.24|0.65
