page|116
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||878,612,400.06|656,599,243.37
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||28,689,120.40|43,314,057.23
收到其他与经营活动有关的现金|七、78（1）|43,756,923.98|16,211,159.06
经营活动现金流入小计||951,058,444.44|716,124,459.66
购买商品、接受劳务支付的现金||599,040,671.57|406,147,533.25
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||111,916,707.16|82,103,471.64
支付的各项税费||131,511,317.86|85,539,405.98
支付其他与经营活动有关的现金|七、78（2）|66,378,155.37|71,370,156.74
经营活动现金流出小计||908,846,851.96|645,160,567.61
经营活动产生的现金流量净额||42,211,592.48|70,963,892.05
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,810,500,000.00|110,000,000.00
取得投资收益收到的现金||51,354,520.03|3,381,909.50
page|117
处置固定资产、无形资产和其他长期资产收回的现金净额||12,035.00|2,190.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,861,866,555.03|113,384,099.50
购建固定资产、无形资产和其他长期资产支付的现金||78,426,853.08|66,591,860.20
投资支付的现金||3,697,597,000.00|1,811,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||3,776,023,853.08|1,877,591,860.20
投资活动产生的现金流量净额||85,842,701.95|-1,764,207,760.70
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||2,075,935,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||98,977,700.00|131,000,000.00
收到其他与筹资活动有关的现金|七、78（5）|2,724,800.00|
筹资活动现金流入小计||101,702,500.00|2,206,935,000.00
偿还债务支付的现金||53,600,000.00|153,600,000.00
分配股利、利润或偿付利息支付的现金||102,596,914.17|6,407,533.32
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|4,573,953.73|15,420,576.20
筹资活动现金流出小计||160,770,867.90|175,428,109.52
筹资活动产生的现金流量净额||-59,068,367.90|2,031,506,890.48
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||68,985,926.53|338,263,021.83
加：期初现金及现金等价物余额||699,304,267.85|361,041,246.02
六、期末现金及现金等价物余额||768,290,194.38|699,304,267.85
