page|91
项目|附注|2020 年度|2019 年度
一、营业总收入||3,016,013,897.23|4,584,016,901.39
其中：营业收入|七（61）|3,016,013,897.23|4,584,016,901.39
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,580,055,218.51|4,017,404,024.19
其中：营业成本|七（61）|2,538,385,533.73|2,804,723,931.12
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七（62）|475,890,957.16|350,668,205.54
销售费用|七（63）|70,206,821.77|149,061,798.91
管理费用|七（64）|179,696,381.46|261,612,426.69
研发费用|||
财务费用|七（66）|315,875,524.39|451,337,661.93
其中：利息费用||313,991,951.15|448,254,423.83
利息收入||1,634,570.84|2,380,410.66
加：其他收益||2,841,138.78|30,094.20
投资收益（损失以“－”号填列）|七（68）|94,459,096.00|37,493,813.93
其中：对联营企业和合营企业的投资收益||-9,447,391.95|-1,763,687.99
page|92
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七（71）|-234,223,861.15|-108,230,813.66
资产减值损失（损失以“-”号填列）|七（72）|-320,856,239.07|-56,114,779.14
资产处置收益（损失以“－”号填列）|七（73）|-45,704,396.38|-1,996,077.52
三、营业利润（亏损以“－”号填列）||-1,067,525,583.10|437,795,115.01
加：营业外收入|七（74）|5,161,104.71|3,870,080.66
减：营业外支出|七（75）|53,465,222.79|23,609,822.30
四、利润总额（亏损总额以“－”号填列）||-1,115,829,701.18|418,055,373.37
减：所得税费用|七（76）|-54,290,468.11|201,957,948.49
五、净利润（净亏损以“－”号填列）||-1,061,539,233.07|216,097,424.88
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-1,061,539,233.07|216,097,424.88
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-913,056,273.81|300,257,424.13
2.少数股东损益（净亏损以“-”号填列）||-148,482,959.26|-84,159,999.25
六、其他综合收益的税后净额||-54,885,628.03|16,659,313.46
（一）归属母公司所有者的其他综合收益的税后净额||-54,972,394.10|16,365,010.01
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-54,972,394.10|16,365,010.01
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|93
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-54,972,394.10|16,365,010.01
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||86,766.07|294,303.45
七、综合收益总额||-1,116,424,861.10|232,756,738.34
（一）归属于母公司所有者的综合收益总额||-968,028,667.91|316,622,434.14
（二）归属于少数股东的综合收益总额||-148,396,193.19|-83,865,695.80
八、每股收益：|||
（一）基本每股收益(元/股)||-0.36|0.12
（二）稀释每股收益(元/股)||-0.36|0.12
