page|96
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||232,208,505.28|221,814,240.71
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||14,754,524.86|12,579,406.11
收到其他与经营活动有关的现金||8,881,782.87|3,231,683.37
经营活动现金流入小计||255,844,813.01|237,625,330.19
购买商品、接受劳务支付的现金||116,172,817.95|108,740,812.05
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|97
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||44,615,330.20|42,228,045.61
支付的各项税费||15,565,199.57|19,491,888.69
支付其他与经营活动有关的现金||19,857,333.49|21,087,008.33
经营活动现金流出小计||196,210,681.21|191,547,754.68
经营活动产生的现金流量净额||59,634,131.80|46,077,575.51
二、投资活动产生的现金流量：|||
收回投资收到的现金||145,066,042.87|265,922,545.84
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||109,580.35|83,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||145,175,623.22|266,005,545.84
购建固定资产、无形资产和其他长期资产支付的现金||30,638,943.82|47,680,473.89
投资支付的现金||183,776,300.00|254,590,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||214,415,243.82|302,270,473.89
投资活动产生的现金流量净额||-69,239,620.60|-36,264,928.05
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||16,507,911.00|22,468,478.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||16,507,911.00|22,468,478.00
偿还债务支付的现金||36,849,465.00|
分配股利、利润或偿付利息支付的现金||10,509,878.18|10,000,000.00
page|98
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||4,202,830.21|353,773.58
筹资活动现金流出小计||51,562,173.39|10,353,773.58
筹资活动产生的现金流量净额||-35,054,262.39|12,114,704.42
四、汇率变动对现金及现金等价物的影响||-3,143,784.16|801,106.95
五、现金及现金等价物净增加额||-47,803,535.35|22,728,458.83
加：期初现金及现金等价物余额||104,691,128.02|81,962,669.19
六、期末现金及现金等价物余额||56,887,592.67|104,691,128.02
