page|61
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||17,299,158,544.90|18,689,415,685.24
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|62
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,116,167.63|31,287,167.65
收到其他与经营活动有关的现金|七、78|154,511,841.70|88,724,628.24
经营活动现金流入小计||17,462,786,554.23|18,809,427,481.13
购买商品、接受劳务支付的现金||14,047,286,276.24|16,267,575,527.73
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||957,513,508.96|1,068,820,193.07
支付的各项税费||151,281,494.71|159,234,011.84
支付其他与经营活动有关的现金|七、78|867,424,131.99|805,985,224.42
经营活动现金流出小计||16,023,505,411.90|18,301,614,957.06
经营活动产生的现金流量净额|七、78|1,439,281,142.33|507,812,524.07
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,100,000,000.00|2,934,214,053.19
取得投资收益收到的现金||648,374,084.08|512,795,626.52
处置固定资产、无形资产和其他长期资产收回的现金净额||5,847,320.18|1,808,608.01
处置子公司及其他营业单位收到的现金净额||286,324.33|80,262,560.02
收到其他与投资活动有关的现金|||
投资活动现金流入小计||5,754,507,728.59|3,529,080,847.74
购建固定资产、无形资产和其他长期资产支付的现金||297,344,387.55|346,564,063.56
投资支付的现金||5,001,500,000.00|2,458,914,150.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||5,298,844,387.55|2,805,478,213.56
投资活动产生的现金流量净额||455,663,341.04|723,602,634.18
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
page|63
分配股利、利润或偿付利息支付的现金||143,120,000.00|167,400,000.00
其中：子公司支付给少数股东的股利、利润||10,320,000.00|800,000.00
支付其他与筹资活动有关的现金|七、78|266,707,414.40|138,058,747.29
筹资活动现金流出小计||409,827,414.40|305,458,747.29
筹资活动产生的现金流量净额||-409,827,414.40|-305,458,747.29
四、汇率变动对现金及现金等价物的影响||130,154.58|-1,434,146.16
五、现金及现金等价物净增加额|七、78|1,485,247,223.55|924,522,264.80
加：期初现金及现金等价物余额||3,459,449,544.27|2,534,927,279.47
六、期末现金及现金等价物余额|七、78|4,944,696,767.82|3,459,449,544.27
