page|127
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的||721,259,760.97|584,114,769.28
page|128
现金|||
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||11,313,228.24|4,829,907.64
收到其他与经营活动有关的现金|七、78|27,527,220.52|30,179,819.35
经营活动现金流入小计||760,100,209.73|619,124,496.27
购买商品、接受劳务支付的现金||404,072,336.67|259,358,374.97
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||142,644,171.37|128,613,932.13
支付的各项税费||23,391,236.94|34,829,508.12
支付其他与经营活动有关的现金|七、78|47,050,294.74|52,010,757.68
经营活动现金流出小计||617,158,039.72|474,812,572.90
经营活动产生的现金流量净额||142,942,170.01|144,311,923.37
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,079,077,229.33|
取得投资收益收到的现金||5,477,702.74|
处置固定资产、无形资产和其他长期资产收回的现金净额||288,327.01|175,858.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,084,843,259.08|175,858.00
page|129
购建固定资产、无形资产和其他长期资产支付的现金||46,417,152.89|61,707,315.68
投资支付的现金||1,652,710,790.98|-
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||-|158,200.00
投资活动现金流出小计||1,699,127,943.87|61,865,515.68
投资活动产生的现金流量净额||-614,284,684.79|-61,689,657.68
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||489,365,155.48|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||-|90,019,437.25
收到其他与筹资活动有关的现金|七、78|25,487,313.14|35,256,896.86
筹资活动现金流入小计||514,852,468.62|125,276,334.11
偿还债务支付的现金||32,600,000.00|136,810,180.60
分配股利、利润或偿付利息支付的现金||1,518,355.82|3,266,226.35
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|19,950,315.09|33,607,803.19
筹资活动现金流出小计||54,068,670.91|173,684,210.14
筹资活动产生的现金流量净额||460,783,797.71|-48,407,876.03
四、汇率变动对现金及现金等价物的影响||951,049.35|728,375.79
五、现金及现金等价物净增加额||-9,607,667.72|34,942,765.45
加：期初现金及现金等价物余额||136,074,356.97|101,131,591.52
六、期末现金及现金等价物余额||126,466,689.25|136,074,356.97
