page|85
项目|2020 年度|2019 年度
一、营业总收入|486,773,481.46|316,379,060.65
其中：营业收入|486,773,481.46|316,379,060.65
利息收入||
已赚保费||
page|86
手续费及佣金收入||
二、营业总成本|450,566,754.40|272,127,303.79
其中：营业成本|396,953,581.89|238,635,126.06
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|2,124,739.34|2,123,010.66
销售费用|8,554,375.57|12,272,866.59
管理费用|15,170,594.17|9,568,411.93
研发费用|20,285,067.84|14,257,020.37
财务费用|7,478,395.59|-4,729,131.82
其中：利息费用|4,206,281.90|3,579,920.84
利息收入|3,131,148.04|5,535,781.88
加：其他收益|4,839,741.08|1,288,660.93
投资收益（损失以“－”号填列）|6,681,715.78|-11,068,995.55
其中：对联营企业和合营企业的投资收益|4,839,201.53|-13,526,824.68
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||-74,812.50
信用减值损失（损失以“-”号填列）|155,788.43|-3,544,321.35
资产减值损失（损失以“-”号填列）|-10,303,331.28|-1,195,870.69
资产处置收益（损失以“-”号填列）|-748.66|67,080.00
page|87
三、营业利润（亏损以“－”号填列）|37,579,892.41|29,723,497.70
加：营业外收入|5,755.66|225.00
减：营业外支出|452,355.27|234,882.79
四、利润总额（亏损总额以“－”号填列）|37,133,292.80|29,488,839.91
减：所得税费用|4,963,259.31|5,985,060.02
五、净利润（净亏损以“－”号填列）|32,170,033.49|23,503,779.89
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|32,170,033.49|23,503,779.89
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|25,417,250.71|20,928,978.84
2.少数股东损益|6,752,782.78|2,574,801.05
六、其他综合收益的税后净额|-16,746,882.41|-1,842,876.68
归属母公司所有者的其他综合收益的税后净额|-16,746,882.41|-1,842,876.68
（一）不能重分类进损益的其他综合收益|-15,800,207.39|-1,954,305.71
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-15,800,207.39|-1,954,305.71
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-946,675.02|111,429.03
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准||
page|88
备||
5.现金流量套期储备||
6.外币财务报表折算差额|-946,675.02|111,429.03
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|15,423,151.08|21,660,903.21
归属于母公司所有者的综合收益总额|8,670,368.30|19,086,102.16
归属于少数股东的综合收益总额|6,752,782.78|2,574,801.05
八、每股收益：||
（一）基本每股收益|0.095|0.078
（二）稀释每股收益|0.095|0.078
