page|66
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||799,047,804.47|890,169,077.22
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
page|67
收到的税费返还||6,135,723.00|7,248,505.40
收到其他与经营活动有关的现金||33,670,502.04|11,382,633.83
经营活动现金流入小计||838,854,029.51|908,800,216.45
购买商品、接受劳务支付的现金||564,559,836.52|622,661,404.26
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||83,691,553.89|85,743,744.49
支付的各项税费||54,925,370.09|40,266,015.69
支付其他与经营活动有关的现金||57,806,075.29|58,249,068.74
经营活动现金流出小计||760,982,835.79|806,920,233.18
经营活动产生的现金流量净额||77,871,193.72|101,879,983.27
二、投资活动产生的现金流量：|||
收回投资收到的现金||213,000,000.00|3,000,700.00
取得投资收益收到的现金||567,016.34|1.45
处置固定资产、无形资产和其他长期资产收回的现金净额||619,245.65|1,194,017.39
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||214,186,261.99|4,194,718.84
购建固定资产、无形资产和其他长期资产支付的现金||73,994,734.41|50,738,787.82
投资支付的现金||335,300,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||409,294,734.41|50,738,787.82
投资活动产生的现金流量净额||-195,108,472.42|-46,544,068.98
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||551,923,575.97|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||24,311,476.73|19,274,757.09
page|68
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||576,235,052.70|19,274,757.09
偿还债务支付的现金||42,807,055.41|299,348.79
分配股利、利润或偿付利息支付的现金||4,330,527.37|4,171,038.43
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||28,161,979.51|9,043,396.22
筹资活动现金流出小计||75,299,562.29|13,513,783.44
筹资活动产生的现金流量净额||500,935,490.41|5,760,973.65
四、汇率变动对现金及现金等价物的影响||-8,895,492.35|-20,456,287.26
五、现金及现金等价物净增加额||374,802,719.36|40,640,600.68
加：期初现金及现金等价物余额||236,686,465.90|196,045,865.22
六、期末现金及现金等价物余额||611,489,185.26|236,686,465.90
