page|80
项目|附注|2021 年度|2020 年度
一、营业总收入|注释 61|50,675,643,199.43|33,790,579,585.88
其中：营业收入||50,675,643,199.43|33,790,579,585.88
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||37,765,169,170.31|30,905,966,982.25
其中：营业成本|注释 61|31,827,244,234.38|26,300,639,094.36
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|注释 62|2,415,961,068.28|1,319,087,469.35
销售费用|注释 63|204,676,592.69|161,174,439.76
管理费用|注释 64|1,464,328,036.03|1,133,776,431.45
研发费用|注释 65|283,895,819.69|310,944,898.11
财务费用|注释 66|1,569,063,419.24|1,680,344,649.22
其中：利息费用||1,645,608,924.80|1,768,520,877.56
利息收入||85,406,814.36|97,209,757.95
加：其他收益|注释 67|75,597,390.13|83,921,661.90
投资收益（损失以“－”号填列）|注释 68|787,189,778.61|275,492,216.18
其中：对联营企业和合营企业的投资收益||551,646,196.47|164,982,849.09
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|81
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|注释 70|5,578,382.39|335,878,295.75
信用减值损失（损失以“-”号填列）|注释 71|-11,538,804.38|-21,709,901.58
资产减值损失（损失以“-”号填列）|注释 72|-891,316,326.61|-3,209,285,264.78
资产处置收益（损失以“－”号填列）|注释 73|53,240,191.87|3,230,234.66
三、营业利润（亏损以“－”号填列）||12,929,224,641.13|352,139,845.76
加：营业外收入|注释 74|46,311,984.64|12,098,781.31
减：营业外支出|注释 75|303,970,380.99|86,285,682.52
四、利润总额（亏损总额以“－”号填列）||12,671,566,244.78|277,952,944.55
减：所得税费用|注释 76|2,797,140,702.07|823,852,724.61
五、净利润（净亏损以“－”号填列）||9,874,425,542.71|-545,899,780.06
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||9,874,425,542.71|-545,899,780.06
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||8,643,452,999.77|-657,055,254.05
2.少数股东损益（净亏损以“-”号填列）||1,230,972,542.94|111,155,473.99
六、其他综合收益的税后净额||453,500,440.53|-36,101,577.20
（一）归属母公司所有者的其他综合收益的税后净额||459,247,469.94|-48,691,890.19
1．不能重分类进损益的其他综合收益||459,824,800.78|-46,880,577.17
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||459,824,800.78|-46,880,577.17
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-577,330.84|-1,811,313.02
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|82
（6）外币财务报表折算差额||-577,330.84|-1,811,313.02
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-5,747,029.41|12,590,312.99
七、综合收益总额||10,327,925,983.24|-582,001,357.26
（一）归属于母公司所有者的综合收益总额||9,102,700,469.71|-705,747,144.24
（二）归属于少数股东的综合收益总额||1,225,225,513.53|123,745,786.98
八、每股收益：|||
（一）基本每股收益(元/股)||2.66|-0.20
（二）稀释每股收益(元/股)|||
