page|118
项目|2019 年度|2018 年度
一、营业总收入|2,048,133,404.03|1,768,167,808.17
其中：营业收入|2,048,133,404.03|1,768,167,808.17
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,879,319,992.17|1,622,411,592.25
其中：营业成本|1,323,391,847.18|1,106,548,892.10
page|119
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|20,554,882.22|20,192,265.24
销售费用|167,055,809.51|159,223,735.06
管理费用|191,116,310.99|169,475,416.77
研发费用|111,640,772.97|90,749,245.65
财务费用|65,560,369.30|76,222,037.43
其中：利息费用|67,731,403.25|82,089,224.91
利息收入|3,170,923.96|2,051,212.40
加：其他收益|40,874,259.75|52,416,472.11
投资收益（损失以“－”号填列）|-1,569,329.16|964,586.30
其中：对联营企业和合营企业的投资收益||-71,359.05
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-10,202,941.38|
资产减值损失（损失以“-”号填列）|-5,362,517.25|-44,727,737.87
资产处置收益（损失以“-”号填列）|129,643.68|18,628,962.43
三、营业利润（亏损以“－”号填列）|192,682,527.50|173,038,498.89
加：营业外收入|1,926,892.72|20,370,890.30
减：营业外支出|2,745,492.92|14,637,731.41
page|120
四、利润总额（亏损总额以“－”号填列）|191,863,927.30|178,771,657.78
减：所得税费用|21,415,677.58|28,188,754.90
五、净利润（净亏损以“－”号填列）|170,448,249.72|150,582,902.88
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|170,448,249.72|150,582,902.88
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|127,522,059.24|113,508,486.63
2.少数股东损益|42,926,190.48|37,074,416.25
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
page|121
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|170,448,249.72|150,582,902.88
归属于母公司所有者的综合收益总额|127,522,059.24|113,508,486.63
归属于少数股东的综合收益总额|42,926,190.48|37,074,416.25
八、每股收益：||
（一）基本每股收益|0.3054|0.2791
（二）稀释每股收益|0.3009|0.2791
