page|65
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,162,901,819.81|2,023,782,987.57
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||470,327.77|
收到其他与经营活动有关的现金|七、78|150,892,633.49|249,218,778.67
经营活动现金流入小计||2,314,264,781.07|2,273,001,766.24
购买商品、接受劳务支付的现金||1,044,384,591.28|718,773,336.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||816,360,901.12|855,429,858.37
支付的各项税费||24,587,451.55|27,644,980.91
支付其他与经营活动有关的现金|七、78|246,134,003.35|463,610,258.25
经营活动现金流出小计||2,131,466,947.30|2,065,458,433.77
经营活动产生的现金流量净额||182,797,833.77|207,543,332.47
二、投资活动产生的现金流量：|||
收回投资收到的现金||12,000,000.00|
取得投资收益收到的现金||21,628,900.00|723,550.00
处置固定资产、无形资产和其他长期资产收回的现金净额||30,849.59|106,978.25
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||33,659,749.59|830,528.25
page|66
购建固定资产、无形资产和其他长期资产支付的现金||1,089,233,631.72|2,180,065,166.81
投资支付的现金||200,000,000.00|40,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||19,436,271.90
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,289,233,631.72|2,239,501,438.71
投资活动产生的现金流量净额||-1,255,573,882.13|-2,238,670,910.46
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,333,333.00|43,324,500.00
其中：子公司吸收少数股东投资收到的现金||3,333,333.00|
取得借款收到的现金||2,312,026,900.00|2,725,921,000.00
发行债券收到的现金|||1,597,600,000.00
收到其他与筹资活动有关的现金|七、78||153,500,000.00
筹资活动现金流入小计||2,315,360,233.00|4,520,345,500.00
偿还债务支付的现金||1,671,149,400.00|2,005,000,000.00
分配股利、利润或偿付利息支付的现金||267,715,387.01|245,030,277.93
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|74,016,854.83|48,130,357.10
筹资活动现金流出小计||2,012,881,641.84|2,298,160,635.03
筹资活动产生的现金流量净额||302,478,591.16|2,222,184,864.97
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-770,297,457.20|191,057,286.98
加：期初现金及现金等价物余额||1,323,235,398.62|1,132,178,111.64
六、期末现金及现金等价物余额||552,937,941.42|1,323,235,398.62
