page|69
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,675,298,938.88|1,570,316,698.21
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||11,077,311.05|1,299,554.81
收到其他与经营活动有关的现金|七、78|212,110,512.14|158,751,854.16
经营活动现金流入小计||1,898,486,762.07|1,730,368,107.18
page|70
购买商品、接受劳务支付的现金||210,075,040.88|185,248,219.72
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,182,470,179.78|941,920,887.40
支付的各项税费||71,135,824.12|79,574,641.42
支付其他与经营活动有关的现金|七、78|280,883,390.04|185,941,542.21
经营活动现金流出小计||1,744,564,434.82|1,392,685,290.75
经营活动产生的现金流量净额||153,922,327.25|337,682,816.43
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||21,036,698.40|611,764.94
处置固定资产、无形资产和其他长期资产收回的现金净额||10,917,336.27|916,846.74
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||858,052,000.00|953,880,000.00
投资活动现金流入小计||890,006,034.67|955,408,611.68
购建固定资产、无形资产和其他长期资产支付的现金||146,112,838.89|132,828,659.06
投资支付的现金||5,040,000.00|2,700,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||1,282,871,424.82|951,310,000.00
投资活动现金流出小计||1,434,024,263.71|1,086,838,659.06
投资活动产生的现金流量净额||-544,018,229.04|-131,430,047.38
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||513,230,813.21|210,000.00
其中：子公司吸收少数股东投资收到的现金||468,000.00|210,000.00
取得借款收到的现金||704,272,376.20|350,739,194.36
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,217,503,189.41|350,949,194.36
偿还债务支付的现金||704,313,356.65|350,739,194.36
page|71
分配股利、利润或偿付利息支付的现金||73,726,429.23|73,386,483.88
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|32,181,697.34|
筹资活动现金流出小计||810,221,483.22|424,125,678.24
筹资活动产生的现金流量净额||407,281,706.19|-73,176,483.88
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||17,185,804.40|133,076,285.17
加：期初现金及现金等价物余额||1,755,032,783.11|1,621,956,497.94
六、期末现金及现金等价物余额||1,772,218,587.51|1,755,032,783.11
