page|63
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||14,280,474,037.93|14,952,392,746.45
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,198,431.19|9,742,046.07
收到其他与经营活动有关的现金|十一、七、76(1)|172,070,281.23|356,717,013.99
经营活动现金流入小计||14,456,742,750.35|15,318,851,806.51
购买商品、接受劳务支付的现金||6,143,532,932.17|7,083,303,361.95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,756,698,931.99|2,631,689,988.24
page|64
支付的各项税费||1,253,645,112.28|1,551,897,002.67
支付其他与经营活动有关的现金|十一、七、76(2)|2,029,155,234.90|2,123,582,458.94
经营活动现金流出小计||12,183,032,211.34|13,390,472,811.80
经营活动产生的现金流量净额||2,273,710,539.01|1,928,378,994.71
二、投资活动产生的现金流量：|||
收回投资收到的现金|||1,969,447.42
取得投资收益收到的现金||50,679,142.41|2,365,645.63
处置固定资产、无形资产和其他长期资产收回的现金净额||10,697,578.54|201,347,500.60
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|十一、七、76(3)|264,392,100.28|241,615,699.23
投资活动现金流入小计||325,768,821.23|447,298,292.88
购建固定资产、无形资产和其他长期资产支付的现金||463,808,943.95|615,333,691.38
投资支付的现金|||3,560,919.56
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||1,125.75
支付其他与投资活动有关的现金|十一、七、76(4)|179,310,000.00|211,110,000.00
投资活动现金流出小计||643,118,943.95|830,005,736.69
投资活动产生的现金流量净额||-317,350,122.72|-382,707,443.81
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||46,697,000.00|61,499,794.00
其中：子公司吸收少数股东投资收到的现金||46,697,000.00|41,499,794.00
取得借款收到的现金||697,000,000.00|453,399,988.93
收到其他与筹资活动有关的现金|十一、七、76(5)|95,000.00|3,000,000.00
筹资活动现金流入小计||743,792,000.00|517,899,782.93
偿还债务支付的现金||464,346,470.09|467,578,273.60
分配股利、利润或偿付利息支付的现金||1,572,728,170.36|699,432,467.85
其中：子公司支付给少数股东的股利、利润||491,553,859.99|233,831,251.29
支付其他与筹资活动有关的现金|十一、七、76(6)|706,650.00|1,351,694.48
筹资活动现金流出小计||2,037,781,290.45|1,168,362,435.93
筹资活动产生的现金流量净额||-1,293,989,290.45|-650,462,653.00
四、汇率变动对现金及现金等价物的影响||40,516,291.94|90,686,925.48
五、现金及现金等价物净增加额||702,887,417.78|985,895,823.38
加：期初现金及现金等价物余额||6,854,163,205.68|5,868,267,382.30
六、期末现金及现金等价物余额||7,557,050,623.46|6,854,163,205.68
