page|99
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,550,386,020.79|1,095,861,425.12
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,101,544.17|
收到其他与经营活动有关的现金|七、78|30,135,896.17|53,259,908.84
经营活动现金流入小计||1,583,623,461.13|1,149,121,333.96
购买商品、接受劳务支付的现金||1,051,687,384.88|643,156,163.08
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||209,411,043.60|140,741,393.67
支付的各项税费||103,829,462.65|72,753,215.53
支付其他与经营活动有关的现金|七、78|59,647,294.16|42,573,392.68
经营活动现金流出小计||1,424,575,185.29|899,224,164.96
经营活动产生的现金流量净额||159,048,275.84|249,897,169.00
二、投资活动产生的现金流量：|||
收回投资收到的现金||830,676,500.00|55,000,000.00
取得投资收益收到的现金||2,899,766.66|2,467,657.14
处置固定资产、无形资产和其他长期资产收回的现金净额||53,760.74|293,446.43
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|43,157,312.36|14,371,031.31
投资活动现金流入小计||876,787,339.76|72,132,134.88
购建固定资产、无形资产和其他长期资产支付的现金||144,863,435.01|111,239,536.52
投资支付的现金||251,209,179.40|830,676,500.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||396,072,614.41|941,916,036.52
投资活动产生的现金流量净额||480,714,725.35|-869,783,901.64
page|100
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||5,880,000.00|758,880,000.00
其中：子公司吸收少数股东投资收到的现金||5,880,000.00|
取得借款收到的现金||100,000,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||105,880,000.00|758,880,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||40,041,069.32|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|13,433,506.04|11,518,772.76
筹资活动现金流出小计||53,474,575.36|11,518,772.76
筹资活动产生的现金流量净额||52,405,424.64|747,361,227.24
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||692,168,425.83|127,474,494.60
加：期初现金及现金等价物余额||559,656,854.77|432,182,360.17
六、期末现金及现金等价物余额||1,251,825,280.60|559,656,854.77
