page|81
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||547,156,629.99|834,168,893.36
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76、（1）|183,245,813.87|366,623,124.11
经营活动现金流入小计||730,402,443.86|1,200,792,017.47
购买商品、接受劳务支付的现金||598,197,265.74|487,224,877.91
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||109,513,131.21|118,979,175.45
支付的各项税费||34,272,112.31|39,737,483.63
支付其他与经营活动有关的现金|七、76、（2）|291,515,872.76|552,076,668.70
经营活动现金流出小计||1,033,498,382.02|1,198,018,205.69
经营活动产生的现金流量净额||-303,095,938.16|2,773,811.78
二、投资活动产生的现金流量：|||
收回投资收到的现金||32,500,000.00|42,000,000.00
取得投资收益收到的现金||26,734.28|42,279.86
处置固定资产、无形资产和其他长期资产收回的现金净额||101,904.00|668,181.88
处置子公司及其他营业单位收到的现金净额||12,963,634.97|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||45,592,273.25|42,710,461.74
购建固定资产、无形资产和其他长期资产支付的现金||9,262,023.76|36,584,002.75
投资支付的现金||32,500,000.00|78,178,100.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76、（4）|12,179,421.92|3,438,704.00
投资活动现金流出小计||53,941,445.68|118,200,806.75
page|82
投资活动产生的现金流量净额||-8,349,172.43|-75,490,345.01
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||12,580,000.00|26,820,000.00
其中：子公司吸收少数股东投资收到的现金||12,580,000.00|26,820,000.00
取得借款收到的现金||804,898,299.99|474,346,498.93
收到其他与筹资活动有关的现金|七、76、（5）|231,100,000.00|138,100,000.00
筹资活动现金流入小计||1,048,578,299.99|639,266,498.93
偿还债务支付的现金||550,261,863.75|434,636,137.78
分配股利、利润或偿付利息支付的现金||40,986,289.95|68,001,848.81
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76、（6）|119,217,144.94|97,160,443.06
筹资活动现金流出小计||710,465,298.64|599,798,429.65
筹资活动产生的现金流量净额||338,113,001.35|39,468,069.28
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||26,667,890.76|-33,248,463.95
加：期初现金及现金等价物余额||192,404,558.85|225,653,022.80
六、期末现金及现金等价物余额|七、77、（4）|219,072,449.61|192,404,558.85
