page|115
项目|2021 年度|2020 年度
一、营业总收入|21,225,711,766.91|17,129,315,322.12
其中：营业收入|21,225,711,766.91|17,129,315,322.12
利息收入||
已赚保费||
page|116
手续费及佣金收入||
二、营业总成本|19,379,167,640.96|15,084,174,471.60
其中：营业成本|15,839,108,590.07|12,582,249,408.75
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|79,907,887.89|69,860,063.41
销售费用|1,370,338,186.68|1,008,334,776.91
管理费用|977,734,736.31|688,551,563.31
研发费用|1,163,313,854.72|881,423,876.79
财务费用|-51,235,614.71|-146,245,217.57
其中：利息费用|65,094,351.09|73,943,633.25
利息收入|114,535,594.30|157,251,290.02
加：其他收益|43,911,546.07|59,790,215.45
投资收益（损失以“－”号填列）|203,283,710.51|112,039,901.30
其中：对联营企业和合营企业的投资收益|8,082,780.39|-491,122.68
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|13,515,246.00|-24,565,036.86
信用减值损失（损失以“-”号填列）|1,293,915.16|-2,062,338.52
资产减值损失（损失以“-”号填列）|-293,245,645.63|-151,217,967.17
资产处置收益（损失以“-”|15,485,595.63|12,901,102.02
page|117
号填列）||
三、营业利润（亏损以“－”号填列）|1,830,788,493.69|2,052,026,726.74
加：营业外收入|49,240,168.33|35,520,375.70
减：营业外支出|22,260,807.31|14,645,947.31
四、利润总额（亏损总额以“－”号填列）|1,857,767,854.71|2,072,901,155.13
减：所得税费用|154,274,037.09|161,075,605.79
五、净利润（净亏损以“－”号填列）|1,703,493,817.62|1,911,825,549.34
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|1,703,493,817.62|1,911,825,549.34
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|1,698,984,955.78|1,901,523,935.57
2.少数股东损益|4,508,861.84|10,301,613.77
六、其他综合收益的税后净额|-8,317,746.97|-4,934,438.52
归属母公司所有者的其他综合收益的税后净额|-8,317,746.97|-4,932,376.77
（一）不能重分类进损益的其他综合收益|-4,779,024.60|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-4,779,024.60|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-3,538,722.37|-4,932,376.77
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其||
page|118
他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-3,538,722.37|-4,932,376.77
7.其他||
归属于少数股东的其他综合收益的税后净额|0.00|-2,061.75
七、综合收益总额|1,695,176,070.65|1,906,891,110.82
归属于母公司所有者的综合收益总额|1,690,667,208.81|1,896,591,558.80
归属于少数股东的综合收益总额|4,508,861.84|10,299,552.02
八、每股收益：||
（一）基本每股收益|2.61|2.91
（二）稀释每股收益|2.61|2.91
