page|71
项目|附注|2021 年度|2020 年度
一、营业总收入||7,458,687,599.62|7,344,668,616.59
其中：营业收入||7,458,687,599.62|7,344,668,616.59
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,483,751,248.62|7,263,902,040.24
其中：营业成本||5,294,703,119.02|5,500,857,742.81
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||7,219,662.15|19,912,912.87
page|72
销售费用||749,771,416.29|644,731,609.33
管理费用||1,366,120,050.30|1,151,940,634.95
研发费用||96,355,700.95|13,257,089.23
财务费用||-30,418,700.09|-66,797,948.95
其中：利息费用||82,173,630.60|41,335,015.08
利息收入||123,210,805.88|117,581,733.02
加：其他收益||57,445,087.85|59,005,420.81
投资收益（损失以“－”号填列）||182,467,350.94|118,487,374.70
其中：对联营企业和合营企业的投资收益||27,291,550.95|14,320,430.24
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||5,391,775.58|
信用减值损失（损失以“-”号填列）||-74,865,354.79|-115,485,247.34
资产减值损失（损失以“-”号填列）||-72,798,793.15|-178,543,621.36
资产处置收益（损失以“－”号填列）||2,278,996.29|6,738,246.47
三、营业利润（亏损以“－”号填列）||74,855,413.72|-29,031,250.37
加：营业外收入||314,824,150.93|259,735,270.83
减：营业外支出||8,052,643.25|14,607,444.72
四、利润总额（亏损总额以“－”号填列）||381,626,921.40|216,096,575.74
减：所得税费用||1,992,051.93|1,514,557.32
五、净利润（净亏损以“－”号填列）||379,634,869.47|214,582,018.42
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||379,634,869.47|214,582,018.42
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||315,070,953.26|168,598,929.09
2.少数股东损益（净亏损以“-”号填列）||64,563,916.21|45,983,089.33
六、其他综合收益的税后净额||206,919.66|
（一）归属母公司所有者的其他综合收益的税后净额||206,919.66|
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||206,919.66|
（1）权益法下可转损益的其他综合收益||206,919.66|
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|73
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||379,841,789.13|214,582,018.42
（一）归属于母公司所有者的综合收益总额||315,277,872.92|168,598,929.09
（二）归属于少数股东的综合收益总额||64,563,916.21|45,983,089.33
八、每股收益：|||
（一）基本每股收益(元/股)||0.06|0.03
（二）稀释每股收益(元/股)||0.06|0.03
