page|89
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||708,016,042.85|791,277,897.02
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|90
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76、（1）|4,516,890.31|2,860,765.38
经营活动现金流入小计||712,532,933.16|794,138,662.40
购买商品、接受劳务支付的现金||589,276,095.52|592,179,558.51
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||88,337,326.00|74,383,140.52
支付的各项税费||33,996,959.65|31,481,662.00
支付其他与经营活动有关的现金|七、76、（2）|59,110,632.46|78,206,089.67
经营活动现金流出小计||770,721,013.63|776,250,450.70
经营活动产生的现金流量净额||-58,188,080.47|17,888,211.70
二、投资活动产生的现金流量：|||
收回投资收到的现金|||100,000,000.00
取得投资收益收到的现金||99,166.67|319,905.92
处置固定资产、无形资产和其他长期资产收回的现金净额||5,724,024.22|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76、（3）|16,458,747.06|7,372,184.43
投资活动现金流入小计||22,281,937.95|107,692,090.35
购建固定资产、无形资产和其他长期资产支付的现金||6,076,419.25|62,674,474.65
投资支付的现金||90,250,000.00|297,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||10,880,000.00|26,063,347.64
支付其他与投资活动有关的现金|||
投资活动现金流出小计||107,206,419.25|386,237,822.29
page|91
投资活动产生的现金流量净额||-84,924,481.30|-278,545,731.94
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||41,034,560.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,317,100,000.00|1,072,270,000.00
收到其他与筹资活动有关的现金|七、76、（5）|30,000,000.00|
筹资活动现金流入小计||1,347,100,000.00|1,113,304,560.00
偿还债务支付的现金||1,222,635,239.00|689,890,800.00
分配股利、利润或偿付利息支付的现金||59,971,129.71|60,457,995.17
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76、（6）|32,996,280.00|295,350.00
筹资活动现金流出小计||1,315,602,648.71|750,644,145.17
筹资活动产生的现金流量净额||31,497,351.29|362,660,414.83
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-111,615,210.48|102,002,894.59
加：期初现金及现金等价物余额||253,059,062.01|151,056,167.42
六、期末现金及现金等价物余额||141,443,851.53|253,059,062.01
