page|76
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,767,227,145.59|1,733,067,426.27
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,247,285.83|427,966.08
收到其他与经营活动有关的现金||121,509,823.37|191,075,112.17
经营活动现金流入小计||1,890,984,254.79|1,924,570,504.52
购买商品、接受劳务支付的现金||897,731,403.93|810,772,688.22
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||429,140,038.81|345,633,922.95
支付的各项税费||153,488,521.98|148,832,153.11
支付其他与经营活动有关的现金||234,824,175.90|335,735,847.08
经营活动现金流出小计||1,715,184,140.62|1,640,974,611.36
经营活动产生的现金流量净额||175,800,114.17|283,595,893.16
二、投资活动产生的现金流量：|||
page|77
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||354,300.41|723,651.17
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||354,300.41|723,651.17
购建固定资产、无形资产和其他长期资产支付的现金||71,488,261.40|43,489,536.06
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||350,000,000.00|720,640.00
投资活动现金流出小计||421,488,261.40|44,210,176.06
投资活动产生的现金流量净额||-421,133,960.99|-43,486,524.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||660,353,018.88|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||60,000,000.00|179,000,000.00
收到其他与筹资活动有关的现金||12,859,433.95|
筹资活动现金流入小计||733,212,452.83|179,000,000.00
偿还债务支付的现金||150,000,000.00|304,210,065.21
分配股利、利润或偿付利息支付的现金||3,928,749.98|11,874,958.67
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||8,821,698.12|4,037,735.83
筹资活动现金流出小计||162,750,448.10|320,122,759.71
筹资活动产生的现金流量净额||570,462,004.73|-141,122,759.71
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||325,128,157.91|98,986,608.56
加：期初现金及现金等价物余额||376,504,094.52|277,517,485.96
六、期末现金及现金等价物余额||701,632,252.43|376,504,094.52
