page|65
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||1,142,685,424.85|1,266,751,234.82
结算备付金|||
拆出资金|||
交易性金融资产||51,772,375.39|
衍生金融资产|||
应收票据||331,842,253.77|464,106,123.93
应收账款||49,610,005.01|41,584,150.52
应收款项融资|||
预付款项||53,921,968.20|207,952,660.11
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||34,165,103.82|39,975,190.66
其中：应收利息||1,143,652.08|2,308,195.26
应收股利|||
买入返售金融资产|||
存货||1,784,183,960.88|1,577,430,785.95
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|||18,379,902.54
流动资产合计||3,448,181,091.92|3,616,180,048.53
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||87,133,455.96|80,245,502.97
其他权益工具投资|||
其他非流动金融资产||3,000,000.00|3,000,000.00
投资性房地产|||
固定资产||852,973,541.02|928,199,499.49
在建工程||512,904,041.66|243,616,555.63
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||882,248,044.41|707,596,061.78
开发支出||1,933,983.95|974,102.51
商誉||607,464,352.53|632,146,306.20
长期待摊费用||2,737,389.44|8,451,517.06
递延所得税资产||66,539,188.43|52,888,658.26
其他非流动资产|||
非流动资产合计||3,016,933,997.40|2,657,118,203.90
资产总计||6,465,115,089.32|6,273,298,252.43
流动负债：|||
短期借款||415,000,000.00|500,000,000.00
page|66
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||17,000,000.00|
应付账款||353,226,046.68|402,232,497.27
预收款项|||801,879,310.49
合同负债||707,121,884.99|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||108,339,431.50|138,862,976.37
应交税费||426,522,964.83|387,392,068.28
其他应付款||706,615,727.34|590,331,060.41
其中：应付利息||125,277.78|198,366.66
应付股利||63,500,530.67|41,004,425.87
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||87,251,454.34|
流动负债合计||2,821,077,509.68|2,820,697,912.82
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||1,000,000.00|1,000,000.00
长期应付职工薪酬|||
预计负债|||
递延收益||42,588,262.28|18,903,776.80
递延所得税负债||129,295,097.26|138,643,155.83
其他非流动负债|||
非流动负债合计||172,883,359.54|158,546,932.63
负债合计||2,993,960,869.22|2,979,244,845.45
所有者权益（或股东权益）：|||
实收资本（或股本）||897,287,444.00|897,287,444.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,281,263,761.49|1,281,263,761.49
减：库存股|||
其他综合收益|||
专项储备||30,286,095.96|31,755,239.87
盈余公积||132,075,875.54|112,198,706.87
一般风险准备|||
未分配利润||1,124,196,109.06|966,062,502.87
归属于母公司所有者权益（或股东权益）合计||3,465,109,286.05|3,288,567,655.10
少数股东权益||6,044,934.05|5,485,751.88
所有者权益（或股东权益）合计||3,471,154,220.10|3,294,053,406.98
page|67
负债和所有者权益（或股东权益）总计||6,465,115,089.32|6,273,298,252.43
