page|87
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||741,738,626.80|435,534,774.93
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
page|88
代理买卖证券收到的现金净额|||
收到的税费返还||1,015,936.15|813,756.57
收到其他与经营活动有关的现金|七、78|10,071,547.59|3,801,598.87
经营活动现金流入小计||752,826,110.54|440,150,130.37
购买商品、接受劳务支付的现金||503,137,885.93|378,746,555.55
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||143,660,749.07|89,325,366.93
支付的各项税费||44,441,679.91|33,398,012.21
支付其他与经营活动有关的现金|七、78|43,380,782.54|30,864,340.44
经营活动现金流出小计||734,621,097.45|532,334,275.13
经营活动产生的现金流量净额||18,205,013.09|-92,184,144.76
二、投资活动产生的现金流量：|||
收回投资收到的现金||198,500,000.00|415,000,000.00
取得投资收益收到的现金||1,332,619.26|2,251,153.97
处置固定资产、无形资产和其他长期资产收回的现金净额||8,596,400.00|87,100.00
处置子公司及其他营业单位收到的现金净额|||500,000.00
收到其他与投资活动有关的现金|七、78||357,732.69
投资活动现金流入小计||208,429,019.26|418,195,986.66
购建固定资产、无形资产和其他长期资产支付的现金||100,454,160.95|68,395,864.67
投资支付的现金||154,310,000.00|452,781,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||21,126,078.81|277,628.34
支付其他与投资活动有关的现金|||
投资活动现金流出小计||275,890,239.76|521,454,493.01
投资活动产生的现金流量净额||-67,461,220.50|-103,258,506.35
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||8,420,000.00|58,270,000.00
其中：子公司吸收少数股东投||8,420,000.00|58,270,000.00
page|89
资收到的现金|||
取得借款收到的现金||402,668,451.54|240,301,758.28
收到其他与筹资活动有关的现金|七、78|36,520,672.00|22,631,061.10
筹资活动现金流入小计||447,609,123.54|321,202,819.38
偿还债务支付的现金||343,490,000.00|162,500,000.00
分配股利、利润或偿付利息支付的现金||25,054,695.42|21,204,971.75
其中：子公司支付给少数股东的股利、利润||192,000.00|192,000.00
支付其他与筹资活动有关的现金|七、78|43,017,479.09|28,610,072.00
筹资活动现金流出小计||411,562,174.51|212,315,043.75
筹资活动产生的现金流量净额||36,046,949.03|108,887,775.63
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-13,209,258.38|-86,554,875.48
加：期初现金及现金等价物余额||150,196,534.47|236,751,409.95
六、期末现金及现金等价物余额||136,987,276.09|150,196,534.47
