page|125
项目|附注|2021 年度|2020 年度
一、营业总收入||877,645,727.41|451,549,981.64
其中：营业收入|七、61|877,645,727.41|451,549,981.64
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||594,547,013.53|324,087,924.56
其中：营业成本|七、61|469,187,306.11|251,127,421.85
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|9,073,107.89|5,916,346.46
销售费用|七、63|23,625,903.04|17,216,603.51
管理费用|七、64|52,489,849.32|27,495,252.73
研发费用|七、65|42,145,074.20|19,137,029.89
财务费用|七、66|-1,974,227.03|3,195,270.12
其中：利息费用||221,986.11|3,875,828.38
利息收入||2,229,883.43|964,262.08
加：其他收益|七、67|9,692,483.48|6,168,673.44
投资收益（损失以“－”号填列）|七、68|10,453,249.69|13,733,391.67
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|126
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-254,119.26|191,386.13
资产减值损失（损失以“-”号填列）|七、72|65,403.95|-261,225.86
资产处置收益（损失以“－”号填列）|七、73|203,608.32|-167,341.80
三、营业利润（亏损以“－”号填列）||303,259,340.06|147,126,940.66
加：营业外收入|七、74|18,600,000.00|3,797,889.37
减：营业外支出|七、75|4,083,890.04|2,596,084.82
四、利润总额（亏损总额以“－”号填列）||317,775,450.02|148,328,745.21
减：所得税费用|七、76|42,369,640.79|20,958,020.97
五、净利润（净亏损以“－”号填列）||275,405,809.23|127,370,724.24
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||275,405,809.23|127,370,724.24
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||275,405,809.23|127,370,724.24
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-10,144,233.73|201,580.16
（一）归属母公司所有者的其他综合收益的税后净额||-10,144,233.73|201,580.16
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-10,144,233.73|201,580.16
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|127
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-10,144,233.73|201,580.16
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||265,261,575.50|127,572,304.40
（一）归属于母公司所有者的综合收益总额||265,261,575.50|127,572,304.40
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||4.76|2.20
（二）稀释每股收益(元/股)||4.73|2.20
