page|71
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,196,339,478.49|820,413,734.53
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,953,465.07|1,349,948.73
收到其他与经营活动有关的现金|七、76|66,277,282.86|44,785,510.59
经营活动现金流入小计||1,272,570,226.42|866,549,193.85
购买商品、接受劳务支付的现金||1,030,210,295.79|662,600,193.99
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||118,885,212.70|100,373,367.94
支付的各项税费||12,737,940.87|14,039,901.80
支付其他与经营活动有关的现金|七、76|113,483,762.08|172,321,956.29
经营活动现金流出小计||1,275,317,211.44|949,335,420.02
经营活动产生的现金流量净额||-2,746,985.02|-82,786,226.17
二、投资活动产生的现金流量：|||
page|72
收回投资收到的现金||955,425,241.80|353,000,000.00
取得投资收益收到的现金||1,453,115.19|8,958,757.89
处置固定资产、无形资产和其他长期资产收回的现金净额||1,586,317.00|4,250,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|4,522,642.47|200,000,000.00
投资活动现金流入小计||962,987,316.46|566,208,757.89
购建固定资产、无形资产和其他长期资产支付的现金||99,381,099.23|28,406,070.02
投资支付的现金||878,650,048.85|192,900,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||12,833,626.09|
支付其他与投资活动有关的现金|七、76|5,423,117.72|
投资活动现金流出小计||996,287,891.89|221,306,070.02
投资活动产生的现金流量净额||-33,300,575.43|344,902,687.87
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,130,000.00|9,120,000.00
其中：子公司吸收少数股东投资收到的现金||6,130,000.00|9,120,000.00
取得借款收到的现金||903,254,323.09|1,246,000,000.00
收到其他与筹资活动有关的现金|七、76||3,625,580.29
筹资活动现金流入小计||909,384,323.09|1,258,745,580.29
偿还债务支付的现金||880,436,476.06|1,370,670,372.83
分配股利、利润或偿付利息支付的现金||143,130,488.41|262,337,020.84
其中：子公司支付给少数股东的股利、利润||98,000,000.00|196,000,000.00
支付其他与筹资活动有关的现金|七、76|7,163,652.00|24,245,262.78
筹资活动现金流出小计||1,030,730,616.47|1,657,252,656.45
筹资活动产生的现金流量净额||-121,346,293.38|-398,507,076.16
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-157,393,853.83|-136,390,614.46
加：期初现金及现金等价物余额||494,548,060.86|630,938,675.32
六、期末现金及现金等价物余额||337,154,207.03|494,548,060.86
