page|76
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||24,454,894,669.65|21,915,353,800.80
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,245,999.45|3,851,549.80
收到其他与经营活动有关的现金|七、76(1)|942,841,477.95|1,857,463,510.69
经营活动现金流入小计||25,401,982,147.05|23,776,668,861.29
购买商品、接受劳务支付的现金||14,880,978,690.00|15,123,148,440.12
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,832,147,750.86|1,427,358,081.84
支付的各项税费||2,330,594,642.90|2,414,747,065.23
支付其他与经营活动有关的现金|七、76(2)|2,895,920,704.79|2,391,987,395.35
经营活动现金流出小计||21,939,641,788.55|21,357,240,982.54
经营活动产生的现金流量净额||3,462,340,358.50|2,419,427,878.75
二、投资活动产生的现金流量：|||
收回投资收到的现金||515,010,553.97|556,662,137.86
取得投资收益收到的现金||181,047,029.57|158,246,126.17
处置固定资产、无形资产和其他长期资产收回的现金净额||12,001,554.01|163,390.72
处置子公司及其他营业单位收到的现金净额|七、77(3)|19,216,130.29|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||727,275,267.84|715,071,654.75
购建固定资产、无形资产和其他长期资产支付的现金||632,324,279.29|894,237,619.91
投资支付的现金||11,080,026.81|338,236,376.90
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|七、77(2)|354,851,591.19|304,864,060.89
支付其他与投资活动有关的现金|||
投资活动现金流出小计||998,255,897.29|1,537,338,057.70
投资活动产生的现金流量净额||-270,980,629.45|-822,266,402.95
page|77
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、76(5)|4,830,000.00|3,000,000,000.00
筹资活动现金流入小计||4,830,000.00|3,000,000,000.00
偿还债务支付的现金||551,419,461.35|3,000,000.00
分配股利、利润或偿付利息支付的现金||1,721,977,122.90|2,276,519,850.28
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76(6)|934,800,971.15|59,220,923.48
筹资活动现金流出小计||3,208,197,555.40|2,338,740,773.76
筹资活动产生的现金流量净额||-3,203,367,555.40|661,259,226.24
四、汇率变动对现金及现金等价物的影响||4,099,254.85|-766,442.47
五、现金及现金等价物净增加额||-7,908,571.50|2,257,654,259.57
加：期初现金及现金等价物余额||8,156,828,334.69|5,899,174,075.12
六、期末现金及现金等价物余额|七、77(4)|8,148,919,763.19|8,156,828,334.69
