page|97
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,237,166,839.19|2,631,072,761.86
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||149,206,032.90|155,874,695.34
收到其他与经营活动有关的现金|七、76|31,239,175.71|24,135,948.49
经营活动现金流入小计||3,417,612,047.80|2,811,083,405.69
购买商品、接受劳务支付的现金||1,755,951,368.34|1,732,707,475.80
客户贷款及垫款净增加额|||
存放中央银行和同业款项净|||
page|98
增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||516,553,518.76|421,069,641.99
支付的各项税费||234,201,166.13|253,803,804.65
支付其他与经营活动有关的现金|七、76|416,620,783.56|411,501,434.37
经营活动现金流出小计||2,923,326,836.79|2,819,082,356.81
经营活动产生的现金流量净额|七、77|494,285,211.01|-7,998,951.12
二、投资活动产生的现金流量：|||
收回投资收到的现金||6,289,523,894.33|6,979,117,000.00
取得投资收益收到的现金||165,523,646.36|133,937,937.45
处置固定资产、无形资产和其他长期资产收回的现金净额||1,769,069.05|3,183,622.78
处置子公司及其他营业单位收到的现金净额|七、77||1,432,218.61
收到其他与投资活动有关的现金|||
投资活动现金流入小计||6,456,816,609.74|7,117,670,778.84
购建固定资产、无形资产和其他长期资产支付的现金||139,873,815.96|128,134,579.14
投资支付的现金||6,942,385,894.33|7,734,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||2,609,100.19|13,109,767.86
支付其他与投资活动有关的现金|||
投资活动现金流出小计||7,084,868,810.48|7,875,744,347.00
投资活动产生的现金流量净额||-628,052,200.74|-758,073,568.16
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||22,290,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||311,803,898.25|343,008,956.70
收到其他与筹资活动有关的现金|七、76|126,042,242.00|
page|99
筹资活动现金流入小计||437,846,140.25|365,298,956.70
偿还债务支付的现金||348,062,145.63|374,077,558.18
分配股利、利润或偿付利息支付的现金||224,454,889.67|145,473,739.74
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||162,100,584.83|57,186,754.01
筹资活动现金流出小计||734,617,620.13|576,738,051.93
筹资活动产生的现金流量净额||-296,771,479.88|-211,439,095.23
四、汇率变动对现金及现金等价物的影响||5,961,715.99|12,498,051.70
五、现金及现金等价物净增加额||-424,576,753.62|-965,013,562.81
加：期初现金及现金等价物余额||917,877,006.67|1,882,890,569.48
六、期末现金及现金等价物余额||493,300,253.05|917,877,006.67
