page|82
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,778,888,964.30|2,610,569,240.96
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||33,223,722.52|22,359,847.50
收到其他与经营活动有关的现金|七、78|106,903,637.39|144,301,779.84
经营活动现金流入小计||2,919,016,324.21|2,777,230,868.30
购买商品、接受劳务支付的现金||1,886,845,596.73|1,780,801,723.37
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||582,423,501.43|445,608,709.05
支付的各项税费||137,240,114.98|186,462,602.55
支付其他与经营活动有关的现金|七、78|288,510,261.00|211,015,480.48
经营活动现金流出小计||2,895,019,474.14|2,623,888,515.45
经营活动产生的现金流量净额||23,996,850.07|153,342,352.85
page|83
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||14,514,933.50|8,212,813.13
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||14,514,933.50|8,212,813.13
购建固定资产、无形资产和其他长期资产支付的现金||2,293,001,158.60|1,895,219,612.86
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,293,001,158.60|1,895,219,612.86
投资活动产生的现金流量净额||-2,278,486,225.10|-1,887,006,799.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,458,892,802.85
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,079,329,984.00|2,952,509,488.00
收到其他与筹资活动有关的现金|七、78|1,339,525,921.52|1,552,211,616.09
筹资活动现金流入小计||5,418,855,905.52|5,963,613,906.94
偿还债务支付的现金||1,812,859,200.09|1,121,900,000.00
分配股利、利润或偿付利息支付的现金||297,211,655.55|113,732,936.19
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|1,358,939,586.67|1,573,941,722.84
筹资活动现金流出小计||3,469,010,442.31|2,809,574,659.03
筹资活动产生的现金流量净额||1,949,845,463.21|3,154,039,247.91
四、汇率变动对现金及现金等价物的影响||-86,359.83|-249,393.05
五、现金及现金等价物净增加额||-304,730,271.65|1,420,125,407.98
加：期初现金及现金等价物余额||1,736,498,677.90|316,373,269.92
六、期末现金及现金等价物余额||1,431,768,406.25|1,736,498,677.90
