page|67
项目|附注|2019 年度|2018 年度
一、营业总收入||2,851,453|2,447,515
其中：营业收入||2,851,453|2,447,515
二、营业总成本||2,378,577|1,915,182
其中：营业成本||1,939,804|1,558,556
税金及附加||45,716|49,688
销售费用||7,075|5,417
管理费用||168,661|129,096
研发费用||17,925|10,439
page|68
财务费用||199,396|161,986
其中：利息费用||213,982|198,774
利息收入||23,951|53,779
加：其他收益||166,989|172,823
投资收益（损失以“－”号填列）||0|200
信用减值损失（损失以“-”号填列）||-31,383|-12,973
资产减值损失（损失以“-”号填列）||-26,808|0
资产处置收益（损失以“－”号填列）||49,997|-373
三、营业利润（亏损以“－”号填列）||631,671|692,010
加：营业外收入||2,469|6,884
减：营业外支出||4,591|4,050
四、利润总额（亏损总额以“－”号填列）||629,549|694,844
减：所得税费用||100,587|168,064
五、净利润（净亏损以“－”号填列）||528,962|526,780
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||528,962|526,780
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||507,107|501,168
2.少数股东损益（净亏损以“-”号填列）||21,855|25,612
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||528,962|526,780
（一）归属于母公司所有者的综合收益总额||507,107|501,168
（二）归属于少数股东的综合收益总额||21,855|25,612
八、每股收益：|||
（一）基本每股收益(元/股)||0.36|0.35
（二）稀释每股收益(元/股)||0.36|0.35
