page|113
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||393,618,356.48|370,457,380.90
page|114
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,297,940.25|5,582,196.37
收到其他与经营活动有关的现金|七、78|15,371,814.66|53,219,200.39
经营活动现金流入小计||411,288,111.39|429,258,777.66
购买商品、接受劳务支付的现金||192,896,399.50|239,272,353.87
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||70,785,931.95|57,873,812.35
支付的各项税费||29,449,803.01|21,891,394.96
支付其他与经营活动有关的现金|七、78|54,786,168.77|35,860,030.61
经营活动现金流出小计||347,918,303.23|354,897,591.79
经营活动产生的现金流量净额||63,369,808.16|74,361,185.87
二、投资活动产生的现金流量：|||
收回投资收到的现金||241,490,000.00|95,400,000.00
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额|||408,505.07
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|2,997,520.14|52,782.18
投资活动现金流入小计||244,487,520.14|95,861,287.25
购建固定资产、无形资产和其||69,922,485.33|81,792,485.71
page|115
他长期资产支付的现金|||
投资支付的现金||386,521,716.98|95,400,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||456,444,202.31|177,192,485.71
投资活动产生的现金流量净额||-211,956,682.17|-81,331,198.46
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||227,924,528.30|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||35,289,111.76|55,750,000.00
收到其他与筹资活动有关的现金|七、78||64,200,000.00
筹资活动现金流入小计||263,213,640.06|119,950,000.00
偿还债务支付的现金||52,819,529.15|36,781,516.07
分配股利、利润或偿付利息支付的现金||21,571,597.88|4,204,875.88
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|36,691,049.41|52,432,856.45
筹资活动现金流出小计||111,082,176.44|93,419,248.40
筹资活动产生的现金流量净额||152,131,463.62|26,530,751.60
四、汇率变动对现金及现金等价物的影响||-119,849.94|176,699.17
五、现金及现金等价物净增加额||3,424,739.67|19,737,438.18
加：期初现金及现金等价物余额||34,963,574.52|15,226,136.34
六、期末现金及现金等价物余额||38,388,314.19|34,963,574.52
