page|78
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|6,587,896,966.17|5,540,849,673.88
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|147,963,117.40|153,573,993.33
收到其他与经营活动有关的现金|187,729,461.90|108,331,313.68
page|79
经营活动现金流入小计|6,923,589,545.47|5,802,754,980.89
购买商品、接受劳务支付的现金|4,989,362,775.83|4,513,704,541.57
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|700,279,140.33|648,739,377.25
支付的各项税费|84,211,486.28|95,493,768.56
支付其他与经营活动有关的现金|230,744,271.63|278,700,507.50
经营活动现金流出小计|6,004,597,674.07|5,536,638,194.88
经营活动产生的现金流量净额|918,991,871.40|266,116,786.01
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|366,476.63|442,538.64
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|2,853,673,916.82|1,318,267,396.72
投资活动现金流入小计|2,854,040,393.45|1,318,709,935.36
购建固定资产、无形资产和其他长期资产支付的现金|235,899,386.05|315,218,963.71
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|2,847,131,694.60|1,308,315,200.00
投资活动现金流出小计|3,083,031,080.65|1,623,534,163.71
投资活动产生的现金流量净额|-228,990,687.20|-304,824,228.35
三、筹资活动产生的现金流量：||
吸收投资收到的现金|305,104,320.00|821,316,176.28
其中：子公司吸收少数股东投资||
page|80
收到的现金||
取得借款收到的现金|41,349,323.16|31,036,188.95
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|346,453,643.16|852,352,365.23
偿还债务支付的现金|3,636,989.82|5,000,000.00
分配股利、利润或偿付利息支付的现金|115,032,135.51|116,080,328.81
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|11,861,428.50|39,967,950.87
筹资活动现金流出小计|130,530,553.83|161,048,279.68
筹资活动产生的现金流量净额|215,923,089.33|691,304,085.55
四、汇率变动对现金及现金等价物的影响|-9,612,458.57|3,871,633.05
五、现金及现金等价物净增加额|896,311,814.96|656,468,276.26
加：期初现金及现金等价物余额|1,571,962,711.75|915,494,435.49
六、期末现金及现金等价物余额|2,468,274,526.71|1,571,962,711.75
