page|94
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,043,715,304.03|711,775,026.08
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||55,624,797.68|15,436,859.69
收到其他与经营活动有关的现金|七、78|58,054,895.83|45,261,606.59
经营活动现金流入小计||1,157,394,997.54|772,473,492.36
购买商品、接受劳务支付的现金||683,336,018.52|514,588,416.11
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|95
支付给职工及为职工支付的现金||103,246,889.46|77,532,023.52
支付的各项税费||2,458,533.70|469,543.10
支付其他与经营活动有关的现金|七、78|88,164,977.75|123,509,581.09
经营活动现金流出小计||877,206,419.43|716,099,563.82
经营活动产生的现金流量净额||280,188,578.11|56,373,928.54
二、投资活动产生的现金流量：|||
收回投资收到的现金||660,000,000.00|380,000,000.00
取得投资收益收到的现金||3,476,819.18|2,564,082.19
处置固定资产、无形资产和其他长期资产收回的现金净额||54,000.00|884.96
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||663,530,819.18|382,564,967.15
购建固定资产、无形资产和其他长期资产支付的现金||25,722,501.42|29,652,556.91
投资支付的现金||2,904,000,000.00|380,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,929,722,501.42|409,652,556.91
投资活动产生的现金流量净额||-2,266,191,682.24|-27,087,589.76
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,775,670,715.09|322,923,080.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||34,002,430.70|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||4,809,673,145.79|322,923,080.00
偿还债务支付的现金||1,883,165.21|
分配股利、利润或偿付利息支付的现金||57,262.51|88,284.02
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|15,893,977.68|484,974.49
筹资活动现金流出小计||17,834,405.40|573,258.51
筹资活动产生的现金流量净额||4,791,838,740.39|322,349,821.49
page|96
四、汇率变动对现金及现金等价物的影响||-15,886,680.98|-880,966.34
五、现金及现金等价物净增加额||2,789,948,955.28|350,755,193.93
加：期初现金及现金等价物余额||418,321,378.92|67,566,184.99
六、期末现金及现金等价物余额||3,208,270,334.20|418,321,378.92
