page|77
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,877,592,029.28|2,660,216,434.72
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、75|62,972,951.58|49,372,601.54
经营活动现金流入小计||2,940,564,980.86|2,709,589,036.26
购买商品、接受劳务支付的现金||573,227,695.77|601,034,918.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||494,621,419.33|439,039,687.53
支付的各项税费||391,590,160.84|429,070,450.94
支付其他与经营活动有关的现金|七、75|728,624,451.24|599,266,194.89
经营活动现金流出小计||2,188,063,727.18|2,068,411,252.21
经营活动产生的现金流量净额||752,501,253.68|641,177,784.05
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,952,570,000.00|2,104,766,917.57
page|78
取得投资收益收到的现金||29,506,400.60|24,214,735.32
处置固定资产、无形资产和其他长期资产收回的现金净额||660,131.44|76,558.66
处置子公司及其他营业单位收到的现金净额|||131,208,533.74
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,982,736,532.04|2,260,266,745.29
购建固定资产、无形资产和其他长期资产支付的现金||182,534,003.65|76,332,343.61
投资支付的现金||3,459,000,000.00|2,695,420,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||3,641,534,003.65|2,771,752,343.61
投资活动产生的现金流量净额||-658,797,471.61|-511,485,598.32
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||70,000,000.00
分配股利、利润或偿付利息支付的现金||163,380,000.00|147,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||163,380,000.00|217,000,000.00
筹资活动产生的现金流量净额||-163,380,000.00|-217,000,000.00
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-69,676,217.93|-87,307,814.27
加：期初现金及现金等价物余额||927,299,786.18|1,014,607,600.45
六、期末现金及现金等价物余额||857,623,568.25|927,299,786.18
