page|54
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||1,697,204,766.51|467,848,966.61
结算备付金|||
拆出资金|||
交易性金融资产||23,299,723.70|43,742,681.60
衍生金融资产|||
应收票据||7,000,000.00|43,000,000.00
应收账款||572,811,330.31|429,510,015.02
应收款项融资|||
预付款项||20,004,668.31|28,866,272.77
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||169,221,604.98|275,686,639.28
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||290,055,167.14|248,030,348.34
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||89,265,397.88|54,901,568.57
流动资产合计||2,868,862,658.83|1,591,586,492.19
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||591,046,833.34|793,151,793.74
其他权益工具投资||4,758,620.57|4,700,000.00
其他非流动金融资产|||
投资性房地产||163,271,503.66|139,516,989.28
固定资产||21,752,780,458.76|16,202,634,865.06
在建工程||345,958,010.51|5,387,945,763.93
生产性生物资产|||
油气资产|||
使用权资产||145,667,776.29|
无形资产||1,764,786,638.65|1,582,970,134.83
开发支出|||
商誉||3,268,200.00|3,268,200.00
长期待摊费用||2,709,205,322.14|1,926,722,988.42
递延所得税资产||193,966,230.03|111,152,305.68
page|55
其他非流动资产||691,176,909.25|723,108,423.43
非流动资产合计||28,365,886,503.20|26,875,171,464.37
资产总计||31,234,749,162.03|28,466,757,956.56
流动负债：|||
短期借款||1,217,005,397.22|1,729,934,833.04
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||390,463,400.00|618,270,000.00
应付账款||1,981,620,096.99|1,856,130,104.62
预收款项||415,585.21|975,550.08
合同负债||246,817,206.25|154,788,306.05
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||1,154,634,494.31|789,812,905.93
应交税费||1,044,799,984.75|493,923,821.62
其他应付款||384,386,891.00|298,429,467.39
其中：应付利息|||
应付股利||49,808,553.04|49,808,553.04
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||3,446,978,443.48|5,069,679,425.21
其他流动负债||32,085,989.09|20,122,479.79
流动负债合计||9,899,207,488.30|11,032,066,893.73
非流动负债：|||
保险合同准备金|||
长期借款||8,912,862,273.00|9,330,707,011.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债||111,382,571.24|
长期应付款||821,540,237.99|251,872,406.68
长期应付职工薪酬|||
预计负债||1,350,017,009.79|
递延收益||107,252,409.62|115,519,277.10
递延所得税负债||29,777,547.56|35,042,447.78
其他非流动负债|||
非流动负债合计||11,332,832,049.20|9,733,141,142.56
负债合计||21,232,039,537.50|20,765,208,036.29
所有者权益（或股东权益）：|||
实收资本（或股本）||2,590,541,800.00|2,590,541,800.00
其他权益工具|||
其中：优先股|||
永续债|||
page|56
资本公积||2,152,568,120.18|2,149,218,056.38
减：库存股|||
其他综合收益||32,241.31|
专项储备||784,059,713.61|696,618,272.82
盈余公积||1,064,451,433.63|879,509,933.10
一般风险准备|||
未分配利润||2,790,383,093.56|632,069,101.44
归属于母公司所有者权益（或股东权益）合计||9,382,036,402.29|6,947,957,163.74
少数股东权益||620,673,222.24|753,592,756.53
所有者权益（或股东权益）合计||10,002,709,624.53|7,701,549,920.27
负债和所有者权益（或股东权益）总计||31,234,749,162.03|28,466,757,956.56
