page|131
项目|2021 年度|2020 年度
一、营业总收入|944,853,364.24|1,662,587,427.21
其中：营业收入|944,853,364.24|1,662,587,427.21
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|961,057,651.70|1,093,372,179.48
其中：营业成本|489,628,884.30|645,114,571.08
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|7,542,458.66|12,907,171.31
销售费用|145,227,238.18|171,583,580.09
管理费用|87,625,197.07|111,870,055.69
研发费用|234,945,041.80|153,526,063.96
财务费用|-3,911,168.31|-1,629,262.65
其中：利息费用|1,409,917.57|1,938,000.00
利息收入|5,550,533.29|3,793,729.59
加：其他收益|40,612,601.12|153,195,419.64
投资收益（损失以“－”号填列）|17,185,252.34|11,382,455.67
其中：对联营企业和合营企业的投资收益|652,772.24|1,530,216.74
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
page|132
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-11,128,996.62|-30,899,988.20
资产减值损失（损失以“-”号填列）|-3,353,129.83|-12,636,534.21
资产处置收益（损失以“-”号填列）|185,525.22|77,276.00
三、营业利润（亏损以“－”号填列）|27,296,964.77|690,333,876.63
加：营业外收入|792,448.83|177,035.98
减：营业外支出|4,249,264.44|325,439.48
四、利润总额（亏损总额以“－”号填列）|23,840,149.16|690,185,473.13
减：所得税费用|-16,661,241.71|88,515,660.75
五、净利润（净亏损以“－”号填列）|40,501,390.87|601,669,812.38
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|40,501,390.87|601,669,812.38
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|42,588,141.22|602,932,742.60
2.少数股东损益|-2,086,750.35|-1,262,930.22
六、其他综合收益的税后净额|248,259,500.00|
归属母公司所有者的其他综合收益的税后净额|248,259,500.00|
（一）不能重分类进损益的其他综合收益|248,259,500.00|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|248,259,500.00|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合||
page|133
收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|288,760,890.87|601,669,812.38
归属于母公司所有者的综合收益总额|290,847,641.22|602,932,742.60
归属于少数股东的综合收益总额|-2,086,750.35|-1,262,930.22
八、每股收益：||
（一）基本每股收益|0.22|3.12
（二）稀释每股收益|0.22|3.12
