page|54
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|六、（一）|1,305,172,947.14|1,776,666,982.34
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||364,163,905.55
应收账款|六、（二）|61,611,346.36|2,701,779.79
应收款项融资|六、（三）|349,017,587.12|
预付款项|六、（四）|21,471,979.72|15,910,792.61
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|六、（五）|4,496,497.65|2,384,615.49
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|六、（六）|134,810,815.19|86,158,068.10
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|六、（七）|72,261,384.47|198,877,951.99
流动资产合计||1,948,842,557.65|2,446,864,095.87
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|六、（八）|1,831,215,868.49|1,970,805,675.37
在建工程|六、（九）|442,339,385.13|29,292,396.20
生产性生物资产|||
油气资产|||
使用权资产|||
page|55
无形资产|六、（十）|210,207,724.4|165,059,843.02
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|六、（十一）||
其他非流动资产|六、（十二）|519,217,225.49|2,005,200.00
非流动资产合计||3,002,980,203.51|2,167,163,114.59
资产总计||4,951,822,761.16|4,614,027,210.46
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|六、（十三）|62,720,000|84,120,000.00
应付账款|六、（十四）|152,633,779.87|284,685,891.21
预收款项|六、（十五）|58,142,506.66|48,150,262.51
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|六、（十六）|28,238,738.82|50,952,025.76
应交税费|六、（十七）|2,832,986.4|27,282,259.77
其他应付款|六、（十八）|52,578,232.54|40,123,280.04
其中：应付利息|||
应付股利|六、（十八）|38,156,471.96|62,987.16
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|六、（十九）|24,831,000.00|26,831,000.00
其他流动负债|六、（二十）|156,390,986.18|
流动负债合计||538,368,230.47|562,144,719.29
非流动负债：|||
保险合同准备金|||
长期借款|六、（二十一）|466,890,002.24|14,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|六、（二十二）||
递延收益|六、（二十二）|13,686,648.80|16,422,253.64
递延所得税负债|六、（十一）|29,022,553.10|51,448,115.33
其他非流动负债|||
page|56
非流动负债合计||509,599,204.14|81,870,368.97
负债合计||1,047,967,434.61|644,015,088.26
所有者权益（或股东权益）：|||
实收资本（或股本）|六、（二十四）|411,863,502.00|411,863,502.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|六、（二十五）|524,500,504.78|524,500,504.78
减：库存股|||
其他综合收益|||
专项储备|六、（二十六）|4,003,884.73|13,547,490.31
盈余公积|六、（二十七）|266,882,040.47|266,882,040.47
一般风险准备|||
未分配利润|六、（二十八）|2,334,648,983.16|2,371,179,172.75
归属于母公司所有者权益（或股东权益）合计||3,541,898,915.14|3,587,972,710.31
少数股东权益||361,956,411.41|382,039,411.89
所有者权益（或股东权益）合计||3,903,855,326.55|3,970,012,122.20
负债和所有者权益（或股东权益）总计||4,951,822,761.16|4,614,027,210.46
