page|62
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,806,706,159.10|4,483,768,958.63
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||167,660,064.85|15,430,903.04
收到其他与经营活动有关的现金|六、（四十二）|33,520,910.42|22,668,804.99
经营活动现金流入小计||2,007,887,134.37|4,521,868,666.66
购买商品、接受劳务支付的现金||1,548,088,444.84|1,784,164,691.00
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||160,529,261.98|152,428,088.36
支付的各项税费||105,829,993.20|1,027,717,103.38
page|63
支付其他与经营活动有关的现金|六、（四十二）|71,662,804.06|57,208,148.11
经营活动现金流出小计||1,886,110,504.08|3,021,518,030.85
经营活动产生的现金流量净额|六、（四十三）|121,776,630.29|1,500,350,635.81
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||789,419.33|229,071.08
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||24,533,112.42|
投资活动现金流入小计||25,322,531.75|229,071.08
购建固定资产、无形资产和其他长期资产支付的现金||525,753,537.59|76,179,148.87
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||525,753,537.59|76,179,148.87
投资活动产生的现金流量净额||-500,431,005.84|-75,950,077.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||466,318,603.80|30,000,000.00
收到其他与筹资活动有关的现金|六、（四十二）||
筹资活动现金流入小计||466,318,603.80|30,000,000.00
偿还债务支付的现金||16,000,000.00|293,680,000.00
分配股利、利润或偿付利息支付的现金||45,597,006.21|171,974,062.48
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|六、（四十二）|500,000,000.00|117,675.29
筹资活动现金流出小计||561,597,006.21|465,771,737.77
筹资活动产生的现金流量净额||-95,278,402.41|-435,771,737.77
四、汇率变动对现金及现金等价物的影响||10,291.17|
五、现金及现金等价物净增加额|六、（四十三）|-473,922,486.79|988,628,820.25
加：期初现金及现金等价物余额|六、（四十三）|1,710,395,433.93|721,766,613.68
六、期末现金及现金等价物余额|六、（四十三）|1,236,472,947.14|1,710,395,433.93
