page|68
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,282,985,665.23|3,398,884,461.79
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||82,169,188.32|104,485,904.91
收到其他与经营活动有关的现金|七、78（1）|37,356,710.69|42,341,430.78
经营活动现金流入小计||3,402,511,564.24|3,545,711,797.48
购买商品、接受劳务支付的现金||2,432,345,633.67|2,238,032,955.43
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||541,753,792.01|515,459,161.56
支付的各项税费||158,103,369.11|128,885,262.26
支付其他与经营活动有关的现金|七、78（2）|197,446,443.17|261,403,530.93
经营活动现金流出小计||3,329,649,237.96|3,143,780,910.18
经营活动产生的现金流量净额||72,862,326.28|401,930,887.30
二、投资活动产生的现金流量：|||
收回投资收到的现金|||37,798,200.00
取得投资收益收到的现金|||696,583.74
处置固定资产、无形资产和其他长期资产收回的现金净额||7,105,984.04|282,621.39
处置子公司及其他营业单位收到的现金净额|||-1,000,295.55
收到其他与投资活动有关的现金|||
投资活动现金流入小计||7,105,984.04|37,777,109.58
购建固定资产、无形资产和其他长期资产支付的现金||127,505,123.04|65,852,053.32
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||262,817,316.20
支付其他与投资活动有关的现金|||
投资活动现金流出小计||127,505,123.04|328,669,369.52
投资活动产生的现金流量净额||-120,399,139.00|-290,892,259.94
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,768,177,950.09|1,029,172,204.56
收到其他与筹资活动有关的现金|||505,367,288.88
筹资活动现金流入小计||1,768,177,950.09|1,534,539,493.44
偿还债务支付的现金||1,273,104,944.61|1,363,702,181.16
分配股利、利润或偿付利息支付的现金||66,571,430.58|110,428,054.70
其中：子公司支付给少数股东的股利、利润|||39,359,121.12
支付其他与筹资活动有关的现金|七、78（6）|340,522,896.64|272,060,075.54
筹资活动现金流出小计||1,680,199,271.83|1,746,190,311.40
筹资活动产生的现金流量净额||87,978,678.26|-211,650,817.96
四、汇率变动对现金及现金等价物的影响||-33,276,760.77|-2,538,436.67
五、现金及现金等价物净增加额||7,165,104.77|-103,150,627.27
加：期初现金及现金等价物余额||560,263,626.29|663,414,253.56
六、期末现金及现金等价物余额||567,428,731.06|560,263,626.29
