page|63
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||408,557,588.57|497,141,929.45
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||18,625,461.93|14,897,101.01
收到其他与经营活动有关的现金|七.76.（1）|3,038,857.56|4,729,908.57
经营活动现金流入小计||430,221,908.06|516,768,939.03
购买商品、接受劳务支付的现金||129,163,537.37|216,292,333.31
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||158,470,724.34|154,774,431.11
支付的各项税费||48,226,324.53|56,022,291.01
支付其他与经营活动有关的现金|七.76.（2）|40,974,121.14|34,209,781.71
经营活动现金流出小计||376,834,707.38|461,298,837.14
经营活动产生的现金流量净额||53,387,200.68|55,470,101.89
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,278.00|715.00
处置固定资产、无形资产和其他长期资产收回的现金净额||29,198.83|417.65
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||30,476.83|1,132.65
购建固定资产、无形资产和其他长期资产支付的现金||14,841,177.07|16,996,833.52
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||14,841,177.07|16,996,833.52
投资活动产生的现金流量净额||-14,810,700.24|-16,995,700.87
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||40,000,000.00|60,000,000.00
收到其他与筹资活动有关的现金|七.76.（5）|4,488,204.87|2,000,000.00
page|64
筹资活动现金流入小计||44,488,204.87|62,000,000.00
偿还债务支付的现金||31,000,000.00|60,500,000.00
分配股利、利润或偿付利息支付的现金||18,639,468.14|8,506,303.68
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七.76.（6）|3,604,673.73|4,488,204.87
筹资活动现金流出小计||53,244,141.87|73,494,508.55
筹资活动产生的现金流量净额||-8,755,937.00|-11,494,508.55
四、汇率变动对现金及现金等价物的影响||165,217.44|424,481.64
五、现金及现金等价物净增加额||29,985,780.88|27,404,374.11
加：期初现金及现金等价物余额||77,021,952.60|49,617,578.49
六、期末现金及现金等价物余额||107,007,733.48|77,021,952.60
