page|66
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|952,554,066.01|808,841,466.66
结算备付金|||
拆出资金|||
交易性金融资产|七、2|34,433,002.49|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、3|58,266,769.72|123,265,185.07
应收账款|七、4|588,721,124.53|482,898,422.94
应收款项融资|七、5|47,270,282.41|
预付款项|七、6|162,383,155.36|115,138,000.27
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、7|29,883,648.38|13,477,006.88
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、8|846,437,311.45|559,026,014.52
持有待售资产|七、9|42,324,011.37|
一年内到期的非流动资产|||
其他流动资产|七、10|31,926,602.24|36,292,312.33
流动资产合计||2,794,199,973.96|2,138,938,408.67
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||48,453,682.11
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|七、11|8,595,543.12|5,801,998.93
其他权益工具投资|七、12|19,819,887.69|-
其他非流动金融资产|||
投资性房地产|七、13|39,583,162.69|40,883,069.56
固定资产|七、14|757,223,251.53|871,669,582.71
在建工程|七、15|43,325,427.73|46,435,230.62
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、16|157,529,973.80|161,182,089.41
开发支出|||
page|67
商誉|||
长期待摊费用|七、17|520,248.66|1,560,742.98
递延所得税资产|七、18|31,210,011.61|31,494,189.42
其他非流动资产|||
非流动资产合计||1,057,807,506.83|1,207,480,585.74
资产总计||3,852,007,480.79|3,346,418,994.41
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、19|317,106,795.68|222,633,163.02
应付账款|七、20|610,673,762.83|444,498,472.34
预收款项|七、21|627,023,266.35|485,160,289.05
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、22|7,513,827.57|6,949,897.78
应交税费|七、23|47,710,314.61|25,010,507.82
其他应付款|七、24|101,510,059.26|97,845,123.20
其中：应付利息|||
应付股利||75,219,026.11|75,219,026.11
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、25|6,279,075.00|
其他流动负债|||
流动负债合计||1,717,817,101.30|1,282,097,453.21
非流动负债：|||
保险合同准备金|||
长期借款|七、26|50,139,537.50|62,440,348.25
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|七、27|13,262,974.28|18,363,803.62
递延收益|七、28|57,274,252.63|68,719,577.11
递延所得税负债|七、18|4,986,220.23|4,362,478.08
其他非流动负债|七、29|2,651,165.00|2,607,703.26
非流动负债合计||128,314,149.64|156,493,910.32
负债合计||1,846,131,250.94|1,438,591,363.53
所有者权益（或股东权益）：|||
page|68
实收资本（或股本）|七、30|610,500,000.00|610,500,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、31|71,774,620.14|71,774,620.14
减：库存股|||
其他综合收益|七、32|1,233,916.43|15,364,574.27
专项储备|七、33|6,132,344.37|7,208,347.98
盈余公积|七、34|107,122,678.52|99,546,389.16
一般风险准备|||
未分配利润|七、35|950,808,716.22|862,729,277.50
归属于母公司所有者权益（或股东权益）合计||1,747,572,275.68|1,667,123,209.05
少数股东权益||258,303,954.17|240,704,421.83
所有者权益（或股东权益）合计||2,005,876,229.85|1,907,827,630.88
负债和所有者权益（或股东权益）总计||3,852,007,480.79|3,346,418,994.41
