page|84
项目|附注|2023 年 12 月 31 日|2022 年 12 月 31 日
流动资产：|||
货币资金||1,997,900,027.66|1,239,949,194.49
结算备付金|||
拆出资金|||
交易性金融资产|||491,743,744.29
衍生金融资产|||
应收票据||303,544,544.87|292,639,426.70
应收账款||250,400,422.51|255,445,873.52
应收款项融资||358,599,093.66|299,081,297.30
预付款项||26,218,176.47|108,892,475.57
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||28,260,309.46|27,834,261.03
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||534,136,582.86|598,994,370.18
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||15,426,410.16|198,910,884.33
流动资产合计||3,514,485,567.65|3,513,491,527.41
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
page|85
长期股权投资||130,718,878.60|122,695,169.93
其他权益工具投资||59,519,908.65|7,671,759.79
其他非流动金融资产||57,373,861.93|57,227,214.67
投资性房地产|||
固定资产||527,685,519.85|557,724,155.02
在建工程||6,115,103.29|5,776,901.25
生产性生物资产|||
油气资产|||
使用权资产||56,127,861.52|59,253,084.63
无形资产||212,209,070.81|195,111,085.21
开发支出||26,064,967.79|26,715,916.19
商誉||14,073,873.04|14,073,873.04
长期待摊费用||45,660,753.33|44,694,873.57
递延所得税资产||22,665,345.51|19,286,988.73
其他非流动资产||4,181,754.60|10,905,236.13
非流动资产合计||1,162,396,898.92|1,121,136,258.16
资产总计||4,676,882,466.57|4,634,627,785.57
流动负债：|||
短期借款||56,686,470.44|58,131,110.09
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||353,145,554.91|462,711,088.76
应付账款||294,342,151.42|318,206,420.96
预收款项|||
合同负债||123,610,548.82|131,211,901.91
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||187,687,527.54|158,900,150.61
应交税费||70,572,655.57|72,534,478.79
其他应付款||365,141,269.29|386,193,457.69
其中：应付利息|||
应付股利||1,027,656.35|1,002,857.40
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||21,556,615.86|21,344,662.63
其他流动负债||69,065,714.16|87,988,592.13
流动负债合计||1,541,808,508.01|1,697,221,863.57
非流动负债：|||
保险合同准备金|||
长期借款||7,000,000.00|12,000,000.00
应付债券|||
其中：优先股|||
永续债|||
page|86
租赁负债||31,462,829.38|32,764,319.95
长期应付款||5,193,868.78|5,193,868.78
长期应付职工薪酬|||
预计负债|||
递延收益||38,042,243.62|44,441,282.19
递延所得税负债||24,720,444.21|24,055,586.88
其他非流动负债||1,900,000.00|1,900,000.00
非流动负债合计||108,319,385.99|120,355,057.80
负债合计||1,650,127,894.00|1,817,576,921.37
所有者权益（或股东权益）：|||
实收资本（或股本）||428,917,117.00|429,807,117.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||631,178,011.17|635,442,502.24
减：库存股||35,016,700.00|41,810,000.00
其他综合收益||1,589,234.91|1,403,819.85
专项储备|||
盈余公积||220,547,059.60|220,547,059.60
一般风险准备|||
未分配利润||1,142,457,419.21|971,590,575.27
归属于母公司所有者权益（或股东权益）合计||2,389,672,141.89|2,216,981,073.96
少数股东权益||637,082,430.68|600,069,790.24
所有者权益（或股东权益）合计||3,026,754,572.57|2,817,050,864.20
负债和所有者权益（或股东权益）总计||4,676,882,466.57|4,634,627,785.57
