page|91
项目|附注|2021 年度|2020 年度
一、营业总收入||1,873,427,739.65|1,135,553,932.68
其中：营业收入||1,873,427,739.65|1,135,553,932.68
利息收入|||
page|92
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,010,099,170.99|343,939,130.21
其中：营业成本||839,933,535.46|201,560,423.01
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||9,926,431.76|10,587,575.17
销售费用||49,761,303.83|33,056,787.28
管理费用||32,715,638.27|25,019,648.62
研发费用||95,460,326.07|55,110,795.53
财务费用||-17,698,064.40|18,603,900.60
其中：利息费用||668,763.11|
利息收入||37,903,998.62|942,964.73
加：其他收益||15,901,860.82|3,105,221.93
投资收益（损失以“－”号填列）||6,954,019.06|5,189,528.77
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||21,326,722.22|
信用减值损失（损失以“-”号填列）||-6,769,021.47|-4,561,781.49
资产减值损失（损失以“-”号填列）||-3,935,644.74|-2,620,000.88
资产处置收益（损失以“－”号填列）||-58,956.96|
三、营业利润（亏损以“－”号填列）||896,747,547.59|792,727,770.80
加：营业外收入||58,255.63|11,937.21
减：营业外支出||1,276,768.40|1,073,136.93
四、利润总额（亏损总额以“－”号填列）||895,529,034.82|791,666,571.08
减：所得税费用||129,840,115.67|112,437,228.58
五、净利润（净亏损以“－”号填列）||765,688,919.15|679,229,342.50
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||765,688,919.15|679,229,342.50
2.终止经营净利润（净亏损以“－”号填列）|||
page|93
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||765,688,919.15|679,229,342.50
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||128,978.32|231,197.46
（一）归属母公司所有者的其他综合收益的税后净额||128,978.32|231,197.46
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||128,978.32|231,197.46
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||128,978.32|231,197.46
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||765,817,897.47|679,460,539.96
（一）归属于母公司所有者的综合收益总额||765,817,897.47|679,460,539.96
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||15.15|16.82
（二）稀释每股收益(元/股)||-|-
