page|87
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||1,784,515,672.17  1,897,101,825.59
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|88
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||190,024,939.34|176,220,467.21
收到其他与经营活动有关的现金||138,603,072.02|15,730,500.15
经营活动现金流入小计|||2,113,143,683.53  2,089,052,792.95
购买商品、接受劳务支付的现金|||1,325,823,453.07  1,429,901,702.63
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||281,261,855.97|278,785,921.50
支付的各项税费||36,048,958.19|46,541,756.22
支付其他与经营活动有关的现金||251,288,085.93|167,478,916.23
经营活动现金流出小计|||1,894,422,353.16  1,922,708,296.58
经营活动产生的现金流量净额||218,721,330.37|166,344,496.37
二、投资活动产生的现金流量：|||
收回投资收到的现金||53,819,620.53|
取得投资收益收到的现金||98,616.67|
处置固定资产、无形资产和其他长期资产收回的现金净额||242,135.03|493,549.04
page|89
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||54,160,372.23|493,549.04
购建固定资产、无形资产和其他长期资产支付的现金||44,014,346.89|36,876,199.71
投资支付的现金||390,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||434,014,346.89|36,876,199.71
投资活动产生的现金流量净额||-379,853,974.66|-36,382,650.67
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||577,800,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||42,558,372.88|140,281,456.06
收到其他与筹资活动有关的现金|||120,669,467.07
筹资活动现金流入小计||620,358,372.88|260,950,923.13
偿还债务支付的现金||79,638,850.00|218,235,256.06
分配股利、利润或偿付利息支付的现金||49,865,309.88|12,630,704.60
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||15,485,060.91|132,576,742.52
筹资活动现金流出小计||144,989,220.79|363,442,703.18
筹资活动产生的现金流量净额|||475,369,152.09  -102,491,780.05
四、汇率变动对现金及现金等价物的影响||-21,510,729.79|1,292,934.72
page|90
五、现金及现金等价物净增加额||292,725,778.01|28,763,000.37
加：期初现金及现金等价物余额||267,822,071.10|239,059,070.73
六、期末现金及现金等价物余额||560,547,849.11|267,822,071.10
