page|77
项目|附注|2021 年度|2020 年度
一、营业总收入||3,083,491,987.04|1,598,397,937.72
其中：营业收入|七、61|3,083,491,987.04|1,598,397,937.72
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,948,613,467.98|1,492,067,083.51
其中：营业成本|七、61|2,756,107,755.38|1,352,628,599.27
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|36,012,077.18|17,183,637.04
销售费用|七、63|17,921,612.53|9,373,537.12
管理费用|七、64|31,729,263.97|25,617,685.24
研发费用|七、65|126,135,072.08|72,963,276.79
财务费用|七、66|-19,292,313.16|14,300,348.05
其中：利息费用|七、66|883,732.16|53,858.68
利息收入|七、66|29,182,078.02|9,611,940.04
加：其他收益|七、67|209,932,015.71|104,730,200.00
投资收益（损失以“－”号填列）  七、68||13,110,916.74|38,542,181.54
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|4,552,948.40|8,906,947.97
信用减值损失（损失以“-”号填列）|七、71|-7,684.73|46,526.44
资产减值损失（损失以“-”号填列）|七、72|35,314.46|-377,396.42
资产处置收益（损失以“－”号填列）|七、73||-14,649.12
三、营业利润（亏损以“－”号填列）||362,502,029.64|258,164,664.62
加：营业外收入|七、74|89,144.30|0.22
减：营业外支出|七、75|952,552.16|9,190,802.89
四、利润总额（亏损总额以“－”号填列）||361,638,621.78|248,973,861.95
page|78
减：所得税费用|七、76|16,882,942.05|6,754,557.95
五、净利润（净亏损以“－”号填列）||344,755,679.73|242,219,304.00
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||344,755,679.73|242,219,304.00
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||344,755,679.73|242,219,304.00
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||344,755,679.73|242,219,304.00
（一）归属于母公司所有者的综合收益总额||344,755,679.73|242,219,304.00
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||2.87|2.02
（二）稀释每股收益(元/股)|||
