page|74
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|20,987,627,971.98|18,753,763,889.59
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
page|75
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|253,301,218.86|197,071,052.71
收到其他与经营活动有关的现金|307,686,528.82|137,853,941.46
经营活动现金流入小计|21,548,615,719.66|19,088,688,883.76
购买商品、接受劳务支付的现金|15,394,115,893.50|13,288,113,877.56
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,570,784,787.25|1,499,672,639.49
支付的各项税费|1,067,360,644.90|858,454,442.77
支付其他与经营活动有关的现金|1,783,413,416.89|1,428,789,179.10
经营活动现金流出小计|19,815,674,742.54|17,075,030,138.92
经营活动产生的现金流量净额|1,732,940,977.12|2,013,658,744.84
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|39,216,159.25|89,713,558.92
处置固定资产、无形资产和其他长期资产收回的现金净额|12,920,951.95|3,558,267.04
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|2,345,900,000.00|2,226,000,000.00
投资活动现金流入小计|2,398,037,111.20|2,319,271,825.96
购建固定资产、无形资产和其他长期资产支付的现金|454,911,537.10|202,286,032.36
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||274,000,000.00
支付其他与投资活动有关的现金|2,810,000,000.00|2,347,047,257.18
投资活动现金流出小计|3,264,911,537.10|2,823,333,289.54
投资活动产生的现金流量净额|-866,874,425.90|-504,061,463.58
page|76
三、筹资活动产生的现金流量：||
吸收投资收到的现金|12,747,688.67|
其中：子公司吸收少数股东投资收到的现金|12,747,688.67|
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|12,747,688.67|
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|1,049,517,775.98|968,565,192.80
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,438,172.56|
筹资活动现金流出小计|1,050,955,948.54|968,565,192.80
筹资活动产生的现金流量净额|-1,038,208,259.87|-968,565,192.80
四、汇率变动对现金及现金等价物的影响|5,511,790.98|6,150,595.16
五、现金及现金等价物净增加额|-166,629,917.67|547,182,683.62
加：期初现金及现金等价物余额|1,400,762,574.83|853,579,891.21
六、期末现金及现金等价物余额|1,234,132,657.16|1,400,762,574.83
