page|62
项目|附注|2021 年度|2020 年度
一、营业总收入||221,697,131.31|240,058,209.59
其中：营业收入|七、60|221,697,131.31|240,058,209.59
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||182,803,708.40|196,813,546.52
其中：营业成本|七、60|111,773,300.13|124,417,826.47
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、61|1,342,932.71|1,310,532.50
销售费用|七、62|44,211,053.13|45,495,209.12
管理费用|七、63|16,172,354.79|16,492,951.00
研发费用|七、64|13,771,171.22|14,251,464.28
财务费用|七、65|-4,467,103.58|-5,154,436.85
其中：利息费用|||
利息收入||4,539,047.76|5,242,426.90
加：其他收益|七、66|1,396,305.01|2,320,314.57
投资收益（损失以“－”号填列）|七、67|-95,856.79|18,661,035.32
其中：对联营企业和合营企业的投资收益||-95,856.79|-58,964.68
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）  七、70||18,364.48|110,726.83
资产减值损失（损失以“-”号填列）|七、71|-3,108,903.88|-5,434,348.67
资产处置收益（损失以“－”号填列）|七、72|47,750.57|533,190.03
三、营业利润（亏损以“－”号填列）||37,151,082.30|59,435,581.15
加：营业外收入|七、73|5,407,166.57|2,242,782.57
减：营业外支出|七、74||200.00
四、利润总额（亏损总额以“－”号填列）||42,558,248.87|61,678,163.72
减：所得税费用|七、75||
page|63
五、净利润（净亏损以“－”号填列）||42,558,248.87|61,678,163.72
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||42,558,248.87|61,678,163.72
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||37,947,664.82|55,200,627.41
2.少数股东损益（净亏损以“-”号填列）||4,610,584.05|6,477,536.31
六、其他综合收益的税后净额||-332,299.25|-322,414.92
（一）归属母公司所有者的其他综合收益的税后净额||-299,069.33|-290,173.43
1．不能重分类进损益的其他综合收益||-299,069.33|-290,173.43
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-299,069.33|-290,173.43
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-33,229.92|-32,241.49
七、综合收益总额||42,225,949.62|61,355,748.80
（一）归属于母公司所有者的综合收益总额||37,648,595.49|54,910,453.98
（二）归属于少数股东的综合收益总额||4,577,354.13|6,445,294.82
八、每股收益：|||
（一）基本每股收益(元/股)||0.13|0.19
（二）稀释每股收益(元/股)||0.13|0.19
