page|80
项目|附注|2020 年度|2019 年度
一、营业总收入||397,484,397.41|254,610,663.45
其中：营业收入|五（三十二）|397,484,397.41|254,610,663.45
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||224,901,399.06|137,455,472.27
其中：营业成本|五（三十二）|80,506,149.66|46,323,375.75
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|五（三十三）|3,488,215.82|2,938,920.36
销售费用|五（三十四）|49,550,966.56|35,358,715.02
管理费用|五（三十五）|40,905,545.49|22,695,682.30
研发费用|五（三十六）|59,134,957.79|32,659,509.58
财务费用|五（三十七）|-8,684,436.26|-2,520,730.74
其中：利息费用|||
利息收入||13,092,274.90|1,903,214.95
加：其他收益|五（三十八）|14,925,252.31|7,154,926.43
投资收益（损失以“－”号填列）|五（三十九）||116,027.41
其中：对联营企业和合营企业|||
page|81
的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|五（四十）|54,678,815.32|
信用减值损失（损失以“-”号填列）|五（四十一）|-2,346,882.77|-4,082,451.45
资产减值损失（损失以“-”号填列）|五（四十二）|-317,717.47|-324,053.01
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||239,522,465.74|120,019,640.56
加：营业外收入|五（四十三）|76,639.58|18,710.71
减：营业外支出|五（四十四）|1,013,671.21|993,104.74
四、利润总额（亏损总额以“－”号填列）||238,585,434.11|119,045,246.53
减：所得税费用|五（四十五）|39,394,727.84|17,058,111.02
五、净利润（净亏损以“－”号填列）||199,190,706.27|101,987,135.51
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||199,190,706.27|101,987,135.51
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||199,190,706.27|101,987,135.51
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||709,412.62|
（一）归属母公司所有者的其他综合收益的税后净额||709,412.62|
1．不能重分类进损益的其他综合收益||709,412.62|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||709,412.62|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
page|82
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||199,900,118.89|101,987,135.51
（一）归属于母公司所有者的综合收益总额||199,900,118.89|101,987,135.51
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||3.40|2.27
（二）稀释每股收益(元/股)||3.40|2.27
