page|69
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||622,402,546.96|614,188,747.91
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
page|70
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||16,805,197.01|6,263,052.00
收到其他与经营活动有关的现金|七、76|38,596,059.43|24,660,123.91
经营活动现金流入小计||677,803,803.40|645,111,923.82
购买商品、接受劳务支付的现金||374,789,124.88|337,633,784.83
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||130,032,166.55|94,037,673.57
支付的各项税费||47,639,423.68|20,720,731.58
支付其他与经营活动有关的现金|七、76|80,600,792.43|41,342,222.64
经营活动现金流出小计||633,061,507.54|493,734,412.62
经 营 活动 产生 的 现金 流量净额||44,742,295.86|151,377,511.20
二、投资活动产生的现金流量：|||
收回投资收到的现金||266,061,000.01|375,045,603.84
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||2,003,287.95|302,859.56
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||268,064,287.96|375,348,463.40
购建固定资产、无形资产和其他长期资产支付的现金||148,420,224.49|142,280,746.38
投资支付的现金||150,000,000.00|382,100,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||54,423,602.77
支付其他与投资活动有关的现金|七、76|22,206,565.76|
page|71
投资活动现金流出小计||320,626,790.25|578,804,349.15
投 资 活动 产生 的 现金 流量净额||-52,562,502.29|-203,455,885.75
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||100,996.81|
其中：子公司吸收少数股东投资收到的现金||100,996.81|
取得借款收到的现金||209,453,080.88|117,500,000.00
收到其他与筹资活动有关的现金|七、76|27,190,000.00|
筹资活动现金流入小计||236,744,077.69|117,500,000.00
偿还债务支付的现金||163,500,000.00|26,600,000.00
分配股利、利润或偿付利息支付的现金||39,110,729.72|36,072,896.20
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|14,688,849.59|13,148,209.21
筹资活动现金流出小计||217,299,579.31|75,821,105.41
筹 资 活动 产生 的 现金 流量净额||19,444,498.38|41,678,894.59
四、汇率变动对现金及现金等价物的影响||-682,940.97|345,431.51
五、现金及现金等价物净增加额||10,941,350.98|-10,054,048.45
加：期初现金及现金等价物余额||210,014,302.70|220,068,351.15
六、期末现金及现金等价物余额||220,955,653.68|210,014,302.70
