page|89
项目|附注|2020 年度|2019 年度
一、营业总收入||2,254,287,517.49|2,527,154,570.90
其中：营业收入||2,254,287,517.49|2,527,154,570.90
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,142,796,462.80|2,389,683,176.26
其中：营业成本||1,626,672,975.11|1,888,449,544.35
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
page|90
保单红利支出|||
分保费用|||
税金及附加||14,955,016.99|16,980,441.75
销售费用||404,347,618.93|388,404,429.56
管理费用||91,105,430.95|87,286,911.93
研发费用|||
财务费用||5,715,420.82|8,561,848.67
其中：利息费用||2,982,837.43|3,702,019.46
利息收入||2,172,095.06|292,151.63
加：其他收益||11,481,808.93|4,422,927.22
投资收益（损失以“－”号填列）||12,938,355.47|8,527,827.76
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||3,372,149.49|169,520.55
信用减值损失（损失以“-”号填列）||-49,639.33|568,126.96
资产减值损失（损失以“-”号填列）||-521,910.20|-1,935,536.47
资产处置收益（损失以“－”号填列）||55,938.02|47,489.72
三、营业利润（亏损以“－”号填列）||138,767,757.07|149,271,750.38
加：营业外收入||4,480,465.46|6,804,513.39
减：营业外支出||2,411,999.98|1,108,497.43
四、利润总额（亏损总额以“－”号填列）||140,836,222.55|154,967,766.34
减：所得税费用||34,846,867.82|40,497,273.45
五、净利润（净亏损以“－”号填列）||105,989,354.73|114,470,492.89
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||105,989,354.73|114,470,492.89
2.终止经营净利润（净亏损以“－”号填列）|||
page|91
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||105,989,354.73|114,470,492.89
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||1,043,358.63|
（一）归属母公司所有者的其他综合收益的税后净额||1,043,358.63|
1．不能重分类进损益的其他综合收益||1,043,358.63|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||1,043,358.63|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||107,032,713.36|114,470,492.89
（一）归属于母公司所有者的综合收益总额||107,032,713.36|114,470,492.89
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.23|0.26
（二）稀释每股收益(元/股)||0.23|0.26
