page|102
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|6,606,654,750.19|5,878,886,686.62
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|104,877,224.72|112,512,986.41
收到其他与经营活动有关的现金|499,541,629.35|433,495,672.23
经营活动现金流入小计|7,211,073,604.26|6,424,895,345.26
购买商品、接受劳务支付的现金|2,593,561,725.83|2,059,301,600.48
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|2,335,647,106.86|2,062,769,367.19
支付的各项税费|479,243,183.83|476,702,979.72
支付其他与经营活动有关的现金|873,969,133.45|859,187,589.66
经营活动现金流出小计|6,282,421,149.97|5,457,961,537.05
经营活动产生的现金流量净额|928,652,454.29|966,933,808.21
二、投资活动产生的现金流量：||
page|103
收回投资收到的现金|6,215,741,416.77|9,301,001,107.80
取得投资收益收到的现金|60,299,228.38|92,817,141.91
处置固定资产、无形资产和其他长期资产收回的现金净额|813,519.06|469,635.30
处置子公司及其他营业单位收到的现金净额|-670,876.37|
收到其他与投资活动有关的现金||
投资活动现金流入小计|6,276,183,287.84|9,394,287,885.01
购建固定资产、无形资产和其他长期资产支付的现金|249,557,173.03|145,091,199.71
投资支付的现金|6,293,325,081.97|8,629,736,232.36
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||518,122,855.26
支付其他与投资活动有关的现金||
投资活动现金流出小计|6,542,882,255.00|9,292,950,287.33
投资活动产生的现金流量净额|-266,698,967.16|101,337,597.68
三、筹资活动产生的现金流量：||
吸收投资收到的现金|21,000,000.00|37,840,000.00
其中：子公司吸收少数股东投资收到的现金|21,000,000.00|37,840,000.00
取得借款收到的现金|129,611,027.20|244,846,302.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|150,611,027.20|282,686,302.00
偿还债务支付的现金|75,940,000.00|179,770,412.14
分配股利、利润或偿付利息支付的现金|347,512,977.39|537,466,133.14
其中：子公司支付给少数股东的股利、利润|53,034,458.01|49,180,393.98
支付其他与筹资活动有关的现金|183,744,921.72|113,006,514.72
筹资活动现金流出小计|607,197,899.11|830,243,060.00
筹资活动产生的现金流量净额|-456,586,871.91|-547,556,758.00
四、汇率变动对现金及现金等价物的影响|12,601,701.05|12,166,772.22
五、现金及现金等价物净增加额|217,968,316.27|532,881,420.11
加：期初现金及现金等价物余额|4,234,069,111.22|3,701,187,691.11
六、期末现金及现金等价物余额|4,452,037,427.49|4,234,069,111.22
