page|61
项目|附注|2019 年度|2018 年度
一、营业总收入||205,496,707,808.35|170,545,783,102.81
其中：营业收入|（四十九）|205,496,707,808.35|170,545,783,102.81
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||200,419,181,866.34|165,869,957,396.84
其中：营业成本|（四十九）|184,357,931,024.01|151,364,082,106.60
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（五十）|1,853,286,205.79|2,421,236,547.40
销售费用|（五十一）|678,938,451.35|694,909,568.84
管理费用|（五十二）|5,609,792,081.53|4,827,734,949.28
研发费用|（五十三）|6,219,718,567.98|5,178,923,793.66
财务费用|（五十四）|1,699,515,535.68|1,383,070,431.06
其中：利息费用||2,100,898,202.94|1,795,050,404.24
利息收入||551,420,819.24|545,298,669.44
加：其他收益|（五十五）|96,396,818.81|66,317,268.74
投资收益（损失以“－”号填列）|（五十六）|248,043,837.24|169,337,441.62
其中：对联营企业和合营企业的投资收益||84,858,065.29|35,456,072.12
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|（五十七）|869,049,911.02|-17,528,094.83
信用减值损失（损失以“-”号填列）|（五十八）|-922,808,234.94|
资产减值损失（损失以“-”号填列）|（五十九）|-1,923,695.01|-872,524,929.75
资产处置收益（损失以“－”号填列）|（六十）|27,338,175.05|17,000,468.43
三、营业利润（亏损以“－”号填列）||5,393,622,754.18|4,038,427,860.18
page|62
加：营业外收入|（六十一）|318,139,572.37|336,416,687.45
减：营业外支出|（六十二）|28,301,095.66|19,552,689.38
四、利润总额（亏损总额以“－”号填列）||5,683,461,230.89|4,355,291,858.25
减：所得税费用|（六十三）|1,371,213,950.69|925,843,326.57
五、净利润（净亏损以“－”号填列）||4,312,247,280.20|3,429,448,531.68
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||4,312,247,280.20|3,429,448,531.68
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||3,930,207,378.11|2,779,866,799.83
2.少数股东损益（净亏损以“-”号填列）||382,039,902.09|649,581,731.85
六、其他综合收益的税后净额||-69,333,286.28|-793,919,024.49
（一）归属母公司所有者的其他综合收益的税后净额||-65,920,988.36|-785,889,615.63
1．不能重分类进损益的其他综合收益||-49,644,863.11|-17,492,968.25
（1）重新计量设定受益计划变动额||1,407,355.13|-17,492,968.25
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-51,052,218.24|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-16,276,125.25|-768,396,647.38
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-787,841,959.52
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-16,276,125.25|19,445,312.14
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-3,412,297.92|-8,029,408.86
七、综合收益总额||4,242,913,993.92|2,635,529,507.19
page|63
（一）归属于母公司所有者的综合收益总额||3,864,286,389.75|1,993,977,184.20
（二）归属于少数股东的综合收益总额||378,627,604.17|641,552,322.99
八、每股收益：|||
（一）基本每股收益(元/股)|（六十四）|0.41|0.29
（二）稀释每股收益(元/股)|（六十四）|0.41|0.29
